cik,name,alias,alias_clean,alias_source
0001425205,IOVANCE BIOTHERAPEUTICS INC,Lion Biotechnologies Inc,lion biotechnologies,ticker_map_name
0001425287,WORKHORSE GROUP INC,Amp Holding Inc,amp,ticker_map_name
0001425355,SUI GROUP HOLDINGS LTD,Mill City Ventures III LTD,mill city ventures iii,ticker_map_name
0001426800,ASSEMBLY BIOSCIENCES INC,Ventrus Biosciences Inc,ventrus biosciences,ticker_map_name
0001427925,TALPHERA INC,Acelrx Pharmaceuticals Inc,acelrx pharmaceuticals,ticker_map_name
0001429260,FORTRESS BIOTECH INC,Coronado Biosciences Inc,coronado biosciences,ticker_map_name
0001429393,TRUTANKLESS INC,Bollente Companies Inc,bollente companies,ticker_map_name
0001429764,BLINK CHARGING CO,Car Charging Group Inc,car charging,ticker_map_name
0001430306,TONIX PHARMACEUTICALS HLDG,Tonix Pharmaceuticals Holding Corp,tonix pharmaceuticals,ticker_map_name
0001431959,META MATERIALS INC,Torchlight Energy Resources Inc,torchlight energy resources,ticker_map_name
0001433660,JBT MAREL CORP,John Bean Technologies Corp,john bean technologies,ticker_map_name
0001434524,CLEARSIGN TECHNOLOGIES CORP,Clearsign Combustion Corp,clearsign combustion,ticker_map_name
0001434621,LENDINGTREE INC,Treecom Inc,treecom,ticker_map_name
0001435508,FIRST SAVINGS FINANCIAL GP,First Savings Financial Group Inc,first savings financial,ticker_map_name
0001437107,WARNER BROS DISCOVERY INC,Discovery Communications Inc,discovery communications,ticker_map_name
0001437226,MASTECH DIGITAL INC,Mastech Holdings Inc,mastech,ticker_map_name
0001437283,REGO PAYMENT ARCHITECTES INC,Virtual Piggy Inc,virtual piggy,ticker_map_name
0001437517,CYBERLOQ TECHNOLOGIES INC,Advanced Credit Technologies Inc,advanced credit technologies,ticker_map_name
0001437578,BRIGHT HORIZONS FAMILY SOLTN,Bright Horizons Family Solutions Inc,bright horizons family solutions,ticker_map_name
0001438533,TRAVERE THERAPEUTICS INC,Retrophin Inc,retrophin,ticker_map_name
0001440799,MMEX RESOURCES CORP,Quantum Information Inc,quantum information,ticker_map_name
0001443646,BOOZ ALLEN HAMILTON HLDG CP,Booz Allen Hamilton Holding Corp,booz allen hamilton,ticker_map_name
0001443863,BIOCORRX INC,Fresh Start Private Management Inc,fresh start private management,ticker_map_name
0001445815,BIOXYTRAN INC,US Rare Earth Minerals Inc,us rare earth minerals,ticker_map_name
0001445942,TEXAS MINERAL RESOURCES CORP,Texas Rare Earth Resources Corp,texas rare earth resources,ticker_map_name
0001446159,AXE COMPUTE INC,Skyline Medical Inc,skyline medical,ticker_map_name
0001448597,AUGUSTA GOLD CORP,Bullfrog Gold Corp,bullfrog gold,ticker_map_name
0001448705,BASANITE INC,Paymeon Inc,paymeon,ticker_map_name
0001449349,VIVOS INC,Advanced Medical Isotope Corp,advanced medical isotope,ticker_map_name
0001449488,CSI COMPRESSCO LP,Compressco Partners LP,compressco partners lp,ticker_map_name
0001453593,XTANT MEDICAL HOLDINGS INC,Bacterin International Holdings Inc,bacterin international,ticker_map_name
0001454742,GOOD GAMING INC,HDS International Corp,hds international,ticker_map_name
0001456772,OFFICE PROPERTIES INCOME TR,Government Properties Income Trust,government properties income trust,ticker_map_name
0001460329,FLUENT INC,Tiger Media Inc,tiger media,ticker_map_name
0001462223,NIXXY INC,Truli Media Group Inc,truli media,ticker_map_name
0001462418,ALTISOURCE PORTFOLIO SOLTNS,Altisource Portfolio Solutions SA,altisource portfolio solutions sa,ticker_map_name
0001463208,TRANSPORTATION & LOG SYS INC,Petroterra Corp,petroterra,ticker_map_name
0001464423,PENNYMAC MORTGAGE INVEST TR,Pennymac Mortgage Investment Trust,pennymac mortgage investment trust,ticker_map_name
0001464790,BRC GROUP HOLDINGS INC,Great American Group Inc,great american,ticker_map_name
0001464865,ACCREDITED SOLUTIONS INC,Lone Star Gold Inc,lone star gold,ticker_map_name
0001466258,TRANE TECHNOLOGIES PLC,Ingersoll-rand PLC,ingersollrand,ticker_map_name
0001467760,APOLLO COMMERCIAL RE FIN INC,Apollo Commercial Real Estate Finance Inc,apollo commercial real estate finance,ticker_map_name
0001467761,FIEE INC,Zoom Telephonics Inc,zoom telephonics,ticker_map_name
0001468639,VICAPSYS LIFE SCIENCES INC,Ssgi Inc,ssgi,ticker_map_name
0001472787,FIRST AMERICAN FINANCIAL CP,First American Financial Corp,first american financial,ticker_map_name
0001473334,XMAX INC,Nova Lifestyle Inc,nova lifestyle,ticker_map_name
0001474167,COSMOS HEALTH INC,Cosmos Holdings Inc,cosmos,ticker_map_name
0001475841,NATIONAL BANK HLDGS CORP,National Bank Holdings Corp,national bank,ticker_map_name
0001476963,SCORPIUS HOLDINGS INC,Heat Biologics Inc,heat biologics,ticker_map_name
0001477009,TREES CORP,Advanced Cannabis Solutions Inc,advanced cannabis solutions,ticker_map_name
0001477294,SENSATA TECHNOLOGES HLDG PLC,Sensata Technologies Holding NV,sensata technologies holding nv,ticker_map_name
0001478242,IQVIA HOLDINGS INC,Quintiles Transnational Holdings Inc,quintiles transnational,ticker_map_name
0001481028,SUNHYDROGEN INC,Hypersolar Inc,hypersolar,ticker_map_name
0001481504,XERIANT INC,Banjo & Matilda Inc,banjo matilda,ticker_map_name
0001481792,QUAD/GRAPHICS INC,Quad,quad,ticker_map_name
0001482512,HUDSON PACIFIC PPTYS INC,Hudson Pacific Properties Inc,hudson pacific properties,ticker_map_name
0001482541,CEA INDUSTRIES INC,Surna Inc,surna,ticker_map_name
0001486159,CHORD ENERGY CORP,Oasis Petroleum Inc,oasis petroleum,ticker_map_name
0001486957,BWX TECHNOLOGIES INC,Babcock & Wilcox Co,babcock wilcox,ticker_map_name
0001488039,ATOSSA THERAPEUTICS INC,Atossa Genetics Inc,atossa genetics,ticker_map_name
0001489393,LYONDELLBASELL INDUSTRIES,Lyondellbasell Industries NV,lyondellbasell industries nv,ticker_map_name
0001490161,SOW GOOD INC,Black Ridge Oil & Gas Inc,black ridge oil gas,ticker_map_name
0001490349,PHENIXFIN CORP,Medley Capital Corp,medley capital,ticker_map_name
0001490906,CAPITOL FEDERAL FINL INC,Capitol Federal Financial Inc,capitol federal financial,ticker_map_name
0001492691,KNIGHT-SWIFT TRPTN HLDGS INC,Swift Transportation Co,swift transportation,ticker_map_name
0001493594,MACOM TECHNLGY SOL HLDGS INC,M,m,ticker_map_name
0001493761,TURTLE BEACH CORP,Parametric Sound Corp,parametric sound,ticker_map_name
0001495584,FIRSTHAND TECHNOLOGY VALU FD,Firsthand Technology Value Fund Inc,firsthand technology value fund,ticker_map_name
0001495932,EXP WORLD HOLDINGS INC,Exp Realty International Corp,exp realty international,ticker_map_name
0001496443,PAYSIGN INC,3pea International Inc,3pea international,ticker_map_name
0001496690,BLUEONE CARD INC,TBSS International Inc,tbss international,ticker_map_name
0001497253,VIVOSIM LABS INC,Organovo Holdings Inc,organovo,ticker_map_name
0001497649,GRAPHENE & SOLAR TECHNOLOGIE,Vanguard Energy Corp,vanguard energy,ticker_map_name
0001498382,TUHURA BIOSCIENCES INC,Delmar Pharmaceuticals Inc,delmar pharmaceuticals,ticker_map_name
0001498710,SPIRIT AVIATION HOLDINGS INC,Spirit Airlines Inc,spirit airlines,ticker_map_name
0001499961,BOLLINGER INNOVATIONS INC,Net Element Inc,net element,ticker_map_name
0001500198,NEUROONE MED TECHNOLOGIES CO,Original Source Entertainment Inc,original source entertainment,ticker_map_name
0001500375,HOME FEDERAL BANCORP INC/LA,Home Federal Bancorp Inc Of Louisiana,home federal bancorp inc of louisiana,ticker_map_name
0001501585,HUNTINGTON INGALLS IND INC,Huntington Ingalls Industries Inc,huntington ingalls industries,ticker_map_name
0001502557,KUN PENG INTERNATIONAL LTD,Mlight Tech Inc,mlight tech,ticker_map_name
0001504619,PENNANTPARK FLOATING RT CAP,Pennantpark Floating Rate Capital LTD,pennantpark floating rate capital,ticker_map_name
0001506492,NUWELLIS INC,Sunshine Heart Inc,sunshine heart,ticker_map_name
0001507605,MARA HOLDINGS INC,Marathon Patent Group Inc,marathon patent,ticker_map_name
0001509470,SURO CAPITAL CORP,GSV Capital Corp,gsv capital,ticker_map_name
0001509589,CIVITAS RESOURCES INC,Bonanza Creek Energy Inc,bonanza creek energy,ticker_map_name
0001509786,GUSKIN GOLD CORP,Inspired Builders Inc,inspired builders,ticker_map_name
0001510964,CV SCIENCES INC,Cannavest Corp,cannavest,ticker_map_name
0001511737,UBIQUITI INC,Ubiquiti Networks Inc,ubiquiti networks,ticker_map_name
0001512499,LINDBLAD EXPEDITIONS HLDGS,Capitol Acquisition Corp II,capitol acquisition corp ii,ticker_map_name
0001513761,NORWEGIAN CRUISE LINE HLDGS,Norwegian Cruise Line Holdings LTD,norwegian cruise line,ticker_map_name
0001514183,SILO PHARMA INC,Point Capital Inc,point capital,ticker_map_name
0001514946,AXIM BIOTECHNOLOGIES INC,Axim International Inc,axim international,ticker_map_name
0001515156,ARQ INC,Advanced Emissions Solutions Inc,advanced emissions solutions,ticker_map_name
0001517228,VISTANCE NETWORKS INC,Commscope Holding Company Inc,commscope,ticker_map_name
0001517302,ARTISAN PARTNERS ASSET MGMT,Artisan Partners Asset Management Inc,artisan partners asset management,ticker_map_name
0001517681,PROPANC BIOPHARMA INC,Propanc Health Group Corp,propanc health,ticker_map_name
0001518715,MECHANICS BANCORP,Homestreet Inc,homestreet,ticker_map_name
0001519751,FORTUNE BRANDS INNOVATNS INC,Fortune Brands Home & Security Inc,fortune brands home security,ticker_map_name
0001520048,PERMIANVILLE ROYALTY TRUST,Enduro Royalty Trust,enduro royalty trust,ticker_map_name
0001520358,MAMA'S CREATIONS INC,Mamamancinis Holdings Inc,mamamancinis,ticker_map_name
0001521332,APTIV PLC,Delphi Automotive PLC,delphi automotive,ticker_map_name
0001521951,FIRST BUSINESS FINL SRV INC,First Business Financial Services Inc,first business financial services,ticker_map_name
0001522727,USA COMPRESSION PRTNRS LP,USA Compression Partners LP,usa compression partners lp,ticker_map_name
0001524741,U S SILICA HOLDINGS INC,US Silica Holdings Inc,us silica,ticker_map_name
0001524769,CHESAPEAKE GRANITE WASH TR,Chesapeake Granite Wash Trust,chesapeake granite wash trust,ticker_map_name
0001527166,CARLYLE GROUP INC,Carlyle Group LP,carlyle group lp,ticker_map_name
0001527541,WHEELER REAL ESTATE INVT TR,Wheeler Real Estate Investment Trust Inc,wheeler real estate investment trust,ticker_map_name
0001527590,READY CAPITAL CORP,Zais Financial Corp,zais financial,ticker_map_name
0001528129,VITAL ENGY INC,Laredo Petroleum Inc,laredo petroleum,ticker_map_name
0001528849,RH,Restoration Hardware Holdings Inc,restoration hardware,ticker_map_name
0001530721,CAPRI HOLDINGS LTD,Michael Kors Holdings LTD,michael kors,ticker_map_name
0001532961,NV5 GLOBAL INC,NV5 Holdings Inc,nv5,ticker_map_name
0001533040,PHIO PHARMACEUTICALS CORP,Rxi Pharmaceuticals Corp,rxi pharmaceuticals,ticker_map_name
0001533615,CHIRON REAL ESTATE INC,Scoop Media Inc,scoop media,ticker_map_name
0001533924,AMPLIFY ENERGY CORP,Midstates Petroleum Company Inc,midstates petroleum,ticker_map_name
0001534708,BEELINE HOLDINGS INC,Eurocan Holdings LTD,eurocan,ticker_map_name
0001535929,VOYA FINANCIAL INC,Ing US Inc,ing us,ticker_map_name
0001538849,CROSSAMERICA PARTNERS LP,Lehigh Gas Partners LP,lehigh gas partners lp,ticker_map_name
0001541401,EMPIRE STATE REALTY TR INC,Empire State Realty Trust Inc,empire state realty trust,ticker_map_name
0001543418,TRILOGY METALS INC,Novacopper Inc,novacopper,ticker_map_name
0001544227,TEMPEST THERAPEUTICS INC,Ovascience Inc,ovascience,ticker_map_name
0001546296,PROFESSIONAL DIVERSITY NETWK,Professional Diversity Network Inc,professional diversity network,ticker_map_name
0001547459,NATURAL GROCERS VITAMIN CTGE,Natural Grocers By Vitamin Cottage Inc,natural grocers by vitamin cottage,ticker_map_name
0001547546,LUMENT FINANCE TRUST INC,Five Oaks Investment Corp,five oaks investment,ticker_map_name
0001549966,SILVERCREST ASSET MGT,Silvercrest Asset Management Group Inc,silvercrest asset management,ticker_map_name
0001550695,PERFORMANT HEALTHCARE INC,Performant Financial Corp,performant financial,ticker_map_name
0001552275,SUNOCO LP,Susser Petroleum Partners LP,susser petroleum partners lp,ticker_map_name
0001555074,ACCELITRON ADN MTR CNTRL INC,Altisource Asset Management Corp,altisource asset management,ticker_map_name
0001556266,BAIYU HOLDINGS INC,China Commercial Credit Inc,china commercial credit,ticker_map_name
0001556593,RITHM CAPITAL CORP,New Residential Investment Corp,new residential investment,ticker_map_name
0001556739,THRYV HOLDINGS INC,Dex Media Inc,dex media,ticker_map_name
0001557798,TIANCI INTERNATIONAL INC,Freedom Petroleum Inc,freedom petroleum,ticker_map_name
0001559053,PROTHENA CORPORATION PLC,Prothena Corp PLC,prothena corp,ticker_map_name
0001560672,ELLINGTON CREDIT CO,Ellington Residential Mortgage REIT,ellington residential mortgage reit,ticker_map_name
0001561894,HA SUSTAINABLE INFRA CAP INC,Hannon Armstrong Sustainable Infrastructure Capital Inc,hannon armstrong sustainable infrastructure capital,ticker_map_name
0001563665,HARVARD APPARATUS REGE T INC,Harvard Apparatus Regenerative Technology Inc,harvard apparatus regenerative technology,ticker_map_name
0001564618,INDEPENDENT BK GRP INC,Independent Bank Group Inc,independent bank,ticker_map_name
0001564902,UNITED PARKS & RESORTS INC,Seaworld Entertainment Inc,seaworld entertainment,ticker_map_name
0001565146,GULF COAST ULTRA DEEP RTY TR,Gulf Coast Ultra Deep Royalty Trust,gulf coast ultra deep royalty trust,ticker_map_name
0001565228,VISLINK TECHNOLOGIES INC,XG Technology Inc,xg technology,ticker_map_name
0001567683,CLEARWAY ENERGY INC,NRG Yield Inc,nrg yield,ticker_map_name
0001569187,AH REALTY TRUST INC,Armada Hoffler Properties Inc,armada hoffler properties,ticker_map_name
0001571123,SCIENCE APPLICATIONS INTL CP,Science Applications International Corp,science applications international,ticker_map_name
0001571283,REXFORD INDUS REALTY,Rexford Industrial Realty Inc,rexford industrial realty,ticker_map_name
0001571329,LOGAN RIDGE FINANCE CORP,Capitala Finance Corp,capitala finance,ticker_map_name
0001571776,CHERRY HILL MTG INVST,Cherry Hill Mortgage Investment Corp,cherry hill mortgage investment,ticker_map_name
0001571949,INTERCONTINENTAL EXCHANGE,Intercontinentalexchange Group Inc,intercontinentalexchange,ticker_map_name
0001574085,BRAEMAR HOTELS & RESORTS INC,Ashford Hospitality Prime Inc,ashford hospitality prime,ticker_map_name
0001574540,PHYSICIANS REALTY TR,Physicians Realty Trust,physicians realty trust,ticker_map_name
0001575828,EXPRO GROUP HOLDINGS N V,Franks International NV,franks international nv,ticker_map_name
0001575965,GAMING & LEISURE PPTYS,Gaming & Leisure Properties Inc,gaming leisure properties,ticker_map_name
0001576018,SIRIUSPOINT LTD,Third Point Reinsurance LTD,third point reinsurance,ticker_map_name
0001576197,STRATEGIC ENVIRONMTL& ENERGY,Strategic Environmental & Energy Resources Inc,strategic environmental energy resources,ticker_map_name
0001579684,USA TODAY CO INC,New Media Investment Group Inc,new media investment,ticker_map_name
0001581091,RE/MAX HOLDINGS INC,Re,re,ticker_map_name
0001584207,ONEMAIN HOLDINGS INC,Springleaf Holdings Inc,springleaf,ticker_map_name
0001589526,BLUE BIRD CORP,Hennessy Capital Acquisition Corp,hennessy capital acquisition,ticker_map_name
0001590714,ELEMENT SOLUTIONS INC,Platform Specialty Products Corp,platform specialty products,ticker_map_name
