cik,name,name_clean,ticker,gvkey,sic,name_source
0001758699,TRANSUITE.ORG INC.,transuiteorg,,,,base
0001758730,Tradeweb Markets Inc.,tradeweb markets,,34919,7370.0,base
0001758766,"STEM, INC.",stem,,38722,7389.0,base
0001758882,Morgan Stanley Capital I Trust 2018-H4,morgan stanley capital i trust 2018h4,,,,base
0001758901,Benchmark 2018-B8 Mortgage Trust,benchmark 2018b8 mortgage trust,,,,base
0001759138,"Cabaletta Bio, Inc.",cabaletta bio,,35727,2836.0,base
0001759186,"Coeptis Therapeutics Holdings, Inc.",coeptis therapeutics holdings,,38082,2836.0,base
0001759425,"Mirum Pharmaceuticals, Inc.",mirum pharmaceuticals,,35375,2836.0,base
0001759509,"Lyft, Inc.",lyft,,34873,4100.0,base
0001759546,NU RIDE INC.,nu ride,,37268,3711.0,base
0001759631,Hyliion Holdings Corp.,hyliion,,37182,3711.0,base
0001759655,"Privia Health Group, Inc.",privia health group,,,,base
0001759774,"Postal Realty Trust, Inc.",postal realty trust,,35030,6798.0,base
0001759824,ALTA EQUIPMENT GROUP INC.,alta equipment,,36206,5080.0,base
0001760026,Regenerative Medical Technology Group Inc.,regenerative medical technology,,122440,5961.0,base
0001760233,"GIFTIFY, INC.",giftify,,,,base
0001760337,UBS Commercial Mortgage Trust 2018-C15,ubs commercial mortgage trust 2018c15,,,,base
0001760542,HOOKIPA Pharma Inc.,hookipa pharma,,35014,2836.0,base
0001760689,"Microvast Holdings, Inc.",microvast holdings,,39338,3690.0,base
0001760903,"Safety Shot, Inc.",safety shot,,36632,2844.0,base
0001760965,"Kontoor Brands, Inc.",kontoor brands,,35035,2300.0,base
0001761312,"Palomar Holdings, Inc.",palomar holdings,,34953,6331.0,base
0001761325,Grayscale Stellar Lumens Trust (XLM),grayscale stellar lumens trust xlm,,,,base
0001761612,BICYCLE THERAPEUTICS PLC,bicycle therapeutics,,35137,2836.0,base
0001761696,Crown Electrokinetics Corp.,crown electrokinetics,,,,base
0001761918,"Erasca, Inc.",erasca,,,,base
0001762239,"Kaival Brands Innovations Group, Inc.",kaival brands innovations group,,164146,5190.0,base
0001762359,ACREAGE HOLDINGS INC,acreage,,34437,2834.0,crosswalk
0001763329,"AIBOTICS, INC.",aibotics,,38154,8000.0,base
0001763333,BANK 2019-BNK16,bank 2019bnk16,,,,base
0001763415,Bitwise Bitcoin ETF,bitwise bitcoin etf,,,,base
0001763501,JPMCC Commercial Mortgage Securities Trust 2019-COR4,jpmcc commercial mortgage securities trust 2019cor4,,,,base
0001763502,CSAIL 2019-C15 Commercial Mortgage Trust,csail 2019c15 commercial mortgage trust,,,,base
0001763660,SEATech Ventures Corp.,seatech ventures,,,,base
0001763925,CoJax Oil & Gas Corp,cojax oil gas,,37446,1311.0,base
0001763950,Lantern Pharma Inc.,lantern pharma,,36394,2836.0,base
0001764013,"Immunovant, Inc.",immunovant,,35982,2836.0,base
0001764046,CLARIVATE PLC,clarivate,,35211,7370.0,base
0001766037,"NMF SLF I, Inc.",nmf slf i,,,,base
0001766363,"Endeavor Group Holdings, Inc.",endeavor group holdings,,,,base
0001766367,Benchmark 2019-B10 Mortgage Trust,benchmark 2019b10 mortgage trust,,,,base
0001766368,"Mayville Engineering Company, Inc.",mayville engineering company,,35099,3460.0,base
0001766400,"Pennant Group, Inc.",pennant group,,35642,8050.0,base
0001766478,"Angel Oak Mortgage REIT, Inc.",angel oak mortgage reit,,,,base
0001766502,"Chewy, Inc.",chewy,,35287,5961.0,base
0001766526,"Tectonic Financial, Inc.",tectonic financial,,162649,6020.0,base
0001766660,Morgan Stanley Capital I Trust 2019-L2,morgan stanley capital i trust 2019l2,,,,base
0001767042,"Kodiak Gas Services, Inc.",kodiak gas services,,,,base
0001767258,"XPEL, Inc.",xpel,,162400,3714.0,base
0001767837,"Richmond Mutual Bancorporation, Inc.",richmond mutual bancorporation,,34938,6020.0,base
0001768224,Arcturus Therapeutics Holdings Inc.,arcturus therapeutics,,32715,2836.0,base
0001768267,Cerence Inc.,cerence,,35614,7372.0,base
0001768446,"Climb Bio, Inc.",climb bio,,,,base
0001769617,"HarborOne Bancorp, Inc.",harborone bancorp,,27604,6036.0,base
0001769624,TRILLER GROUP INC,triller,,35079,6282.0,crosswalk
0001769663,"Pioneer Bancorp, Inc./MD",pioneer bancorp incmd,,34939,6036.0,base
0001769759,Monogram Technologies Inc.,monogram technologies,,,,base
0001769804,AUGMEDIX INC,augmedix,,38239,7374.0,crosswalk
0001770121,"Sana Biotechnology, Inc.",sana biotechnology,,37925,2836.0,base
0001770141,UPHEALTH INC,uphealth,,38981,8090.0,crosswalk
0001770236,MOVING iMAGE TECHNOLOGIES INC.,moving image technologies,,36235,3861.0,base
0001770450,Xerox Holdings Corp,xerox,,11636,3577.0,base
0001770561,Coronado Global Resources Inc.,coronado global resources,,328920,1220.0,base
0001770787,"10x Genomics, Inc.",10x genomics,,35640,2835.0,base
0001771200,CF 2019-CF1 Mortgage Trust,cf 2019cf1 mortgage trust,,,,base
0001771501,GS Mortgage Securities Trust 2019-GC39,gs mortgage securities trust 2019gc39,,,,base
0001771515,Grocery Outlet Holding Corp.,grocery outlet,,189579,5411.0,base
0001771706,Vireo Growth Inc.,vireo growth,,331757,2834.0,base
0001771917,KARUNA THERPEUTICS INC,karuna therpeutics,,35290,2836.0,crosswalk
0001771995,American Picture House Corp,american picture house,,,,base
0001772016,"BELLRING BRANDS, INC.",bellring brands,,35684,2000.0,base
0001772177,"KURA SUSHI USA, INC.",kura sushi usa,,35423,5812.0,base
0001772527,BBCMS Mortgage Trust 2019-C3,bbcms mortgage trust 2019c3,,,,base
0001772695,Sunnova Energy International Inc.,sunnova energy international,,35395,4991.0,base
0001772720,SPRUCE POWER HOLDING CORP,spruce power,,37594,4911.0,base
0001772921,OneWater Marine Inc.,onewater marine,,35451,5500.0,base
0001773339,Morgan Stanley Capital I Trust 2019-H6,morgan stanley capital i trust 2019h6,,,,base
0001773383,"Dynatrace, Inc.",dynatrace,,35447,7370.0,base
0001773427,"SpringWorks Therapeutics, Inc.",springworks therapeutics,,35600,2836.0,base
0001773751,"Hims & Hers Health, Inc.",hims hers health,,37851,2834.0,base
0001774170,"Powerfleet, Inc.",powerfleet,,121759,7370.0,base
0001774675,Skillsoft Corp.,skillsoft,,35327,8200.0,base
0001774801,JPMCC Commercial Mortgage Securities Trust 2019-COR5,jpmcc commercial mortgage securities trust 2019cor5,,,,base
0001774857,"Aardvark Therapeutics, Inc.",aardvark therapeutics,,,,base
0001775194,"UPEXI, INC.",upexi,,38661,2834.0,base
0001775734,Beneficient,beneficient,,,,base
0001775756,Benchmark 2019-B11 Mortgage Trust,benchmark 2019b11 mortgage trust,,,,base
0001776086,CSAIL 2019-C16 Commercial Mortgage Trust,csail 2019c16 commercial mortgage trust,,,,base
0001776111,"MBX Biosciences, Inc.",mbx biosciences,,,,base
0001776661,Advantage Solutions Inc.,advantage solutions,,31803,8742.0,base
0001776909,CuriosityStream Inc.,curiositystream,,37214,7374.0,base
0001777319,"CISO Global, Inc.",ciso global,,36335,7373.0,base
0001777393,"ChargePoint Holdings, Inc.",chargepoint holdings,,38198,7500.0,base
0001777835,Perella Weinberg Partners,perella weinberg partners,,39098,6211.0,base
0001777921,"AvePoint, Inc.",avepoint,,39157,7370.0,base
0001777946,IRONNET INC,ironnet,,39535,7372.0,crosswalk
0001778129,TerrAscend Corp.,terrascend,,,,base
0001778232,GS Mortgage Securities Trust 2019-GC40,gs mortgage securities trust 2019gc40,,,,base
0001778784,"Provident Bancorp, Inc. /MD/",provident bancorp inc md,,25327,6036.0,base
0001779020,DANIMER SCIENTIFIC INC,danimer scientific,,37630,2821.0,crosswalk
0001779128,"Blade Air Mobility, Inc.",blade air mobility,,,,base
0001779372,"HeartBeam, Inc.",heartbeam,,,,base
0001779474,"WM TECHNOLOGY, INC.",wm technology,,39025,7370.0,base
0001780131,BBCMS Mortgage Trust 2019-C4,bbcms mortgage trust 2019c4,,,,base
0001780201,"Lulu's Fashion Lounge Holdings, Inc.",lulus fashion lounge holdings,,,,base
0001780312,"AST SpaceMobile, Inc.",ast spacemobile,,38598,4899.0,base
0001780678,Wells Fargo Commercial Mortgage Trust 2019-C52,wells fargo commercial mortgage trust 2019c52,,,,base
0001780859,BANK 2019-BNK19,bank 2019bnk19,,,,base
0001781089,BENCHMARK 2019-B12 MORTGAGE TRUST,benchmark 2019b12 mortgage trust,,,,base
0001781162,Momentus Inc.,momentus,,39427,3670.0,base
0001781174,"Acrivon Therapeutics, Inc.",acrivon therapeutics,,,,base
0001781335,Otis Worldwide Corp,otis worldwide,,36190,3530.0,base
0001781726,ACASIA TECHNOLOGY INC,acasia technology,,36362,8200.0,crosswalk
0001781730,"Third Coast Bancshares, Inc.",third coast bancshares,,,,base
0001781755,"Baldwin Insurance Group, Inc.",baldwin insurance group,,26167,6411.0,base
0001781983,"Aprea Therapeutics, Inc.",aprea therapeutics,,35648,2836.0,base
0001782107,"Onconetix, Inc.",onconetix,,,,base
0001782170,"Remitly Global, Inc.",remitly global,,,,base
0001782524,Morgan Stanley Direct Lending Fund,morgan stanley direct lending fund,,43873,6797.0,base
0001782754,AZEK COMPANY INC (THE),azek company inc the,,36193,2430.0,crosswalk
0001783180,CARRIER GLOBAL Corp,carrier global,,36191,3585.0,base
0001783183,"Phathom Pharmaceuticals, Inc.",phathom pharmaceuticals,,35728,2834.0,base
0001783398,UWM Holdings Corp,uwm,,37763,6162.0,base
0001783875,4FRONT VENTURES CORP,4front ventures,,35995,2834.0,crosswalk
0001783879,"Robinhood Markets, Inc.",robinhood markets,,,,base
0001784058,Pony Group Inc.,pony,,37432,4100.0,base
0001784254,Mediaco Holding Inc.,mediaco,,35583,4832.0,base
0001784535,"Porch Group, Inc.",porch group,,37593,6331.0,base
0001784567,HARBOR CUSTOM DEV INC,harbor custom dev,,36349,1531.0,crosswalk
0001784851,SHAPEWAYS HOLDINGS INC,shapeways,,39785,2750.0,crosswalk
0001784970,Next Technology Holding Inc.,next technology,,36383,7370.0,base
0001785056,"Interactive Strength, Inc.",interactive strength,,,,base
0001785173,"89bio, Inc.",89bio,,35776,2836.0,base
0001785279,"Metagenomi, Inc.",metagenomi,,,,base
0001785345,LANDOS BIOPHARMA INC,landos biopharma,,37924,2834.0,crosswalk
0001785424,"Katapult Holdings, Inc.",katapult holdings,,38978,6141.0,base
0001785493,RHINO BITCOIN INC.,rhino bitcoin,,40661,8700.0,base
0001785494,Woodbridge Liquidation Trust,woodbridge liquidation trust,,36315,6726.0,base
0001785592,"Leafly Holdings, Inc. /DE",leafly holdings inc de,,35761,7370.0,base
0001785881,Benchmark 2019-B13 Mortgage Trust,benchmark 2019b13 mortgage trust,,,,base
0001786008,CSAIL 2019-C17 Commercial Mortgage Trust,csail 2019c17 commercial mortgage trust,,,,base
0001786108,Trinity Capital Inc.,trinity capital,,37723,6797.0,base
0001786117,"Alpine Income Property Trust, Inc.",alpine income property trust,,35793,6798.0,base
0001786205,"Arcellx, Inc.",arcellx,,,,base
0001786248,"NexPoint Real Estate Finance, Inc.",nexpoint real estate finance,,36053,6798.0,base
0001786352,"BILL Holdings, Inc.",bill holdings,,35868,7370.0,base
0001786431,Reynolds Consumer Products Inc.,reynolds consumer products,,35874,2673.0,base
0001786835,Star Mountain Lower Middle-Market Capital Corp,star mountain lower middlemarket capital,,,,base
0001786842,Vontier Corp,vontier,,36203,3829.0,base
0001787000,GS Mortgage Securities Trust 2019-GC42,gs mortgage securities trust 2019gc42,,,,base
0001787001,CF 2019-CF2 Mortgage Trust,cf 2019cf2 mortgage trust,,,,base
0001787297,"Passage BIO, Inc.",passage bio,,36140,2836.0,base
0001787306,"Arcutis Biotherapeutics, Inc.",arcutis biotherapeutics,,36028,2834.0,base
0001787400,"Nkarta, Inc.",nkarta,,36642,2836.0,base
0001787414,Bogota Financial Corp.,bogota financial,,35646,6036.0,base
0001787518,Nukkleus Inc.,nukkleus,,22320,7372.0,base
0001788028,"Jasper Therapeutics, Inc.",jasper therapeutics,,39740,2836.0,base
0001788230,"Heritage Distilling Holding Company, Inc.",heritage distilling holding company,,,,base
0001788841,micromobility.com Inc.,micromobilitycom,,39435,7370.0,base
0001788882,"Root, Inc.",root,,37150,6331.0,base
0001788999,Xperi Inc.,xperi,,,,base
0001789029,"Aeva Technologies, Inc.",aeva technologies,,38357,3829.0,base
0001789192,"N2OFF, Inc.",n2off,,183968,2870.0,base
0001789769,"Instil Bio, Inc.",instil bio,,,,base
0001789832,Hess Midstream LP,hess midstream lp,,21833,1311.0,base
0001789940,"First Watch Restaurant Group, Inc.",first watch restaurant group,,,,base
0001789954,GS Mortgage Securities Trust 2019-GSA1,gs mortgage securities trust 2019gsa1,,,,base
0001789972,"Cullinan Therapeutics, Inc.",cullinan therapeutics,,37675,2836.0,base
0001790013,Benchmark 2019-B14 Mortgage Trust,benchmark 2019b14 mortgage trust,,,,base
0001790340,Immuneering Corp,immuneering,,,,base
0001790441,BBCMS Mortgage Trust 2019-C5,bbcms mortgage trust 2019c5,,,,base
0001791295,Morgan Stanley Capital I Trust 2019-L3,morgan stanley capital i trust 2019l3,,,,base
0001792044,Viatris Inc,viatris,,7637,2834.0,base
0001792158,JPMDB Commercial Mortgage Securities Trust 2019-COR6,jpmdb commercial mortgage securities trust 2019cor6,,,,base
0001792414,BANK 2019-BNK23,bank 2019bnk23,,,,base
0001792509,TriplePoint Private Venture Credit Inc.,triplepoint private venture credit,,,,base
0001792580,Ovintiv Inc.,ovintiv,,11781,1311.0,base
0001792581,"Kiromic Biopharma, Inc.",kiromic biopharma,,36465,2836.0,base
0001792789,"DoorDash, Inc.",doordash,,37420,7370.0,base
0001792849,"HighPeak Energy, Inc.",highpeak energy,,36897,1311.0,base
0001792905,CSAIL 2019-C18 Commercial Mortgage Trust,csail 2019c18 commercial mortgage trust,,,,base
0001792941,Genvor Inc,genvor,,,,base
0001793165,BANK 2019-BNK24,bank 2019bnk24,,,,base
0001793229,Claritev Corp,claritev,,37188,7372.0,base
0001793659,"Rush Street Interactive, Inc.",rush street interactive,,37623,7990.0,base
0001793744,CF 2019-CF3 Mortgage Trust,cf 2019cf3 mortgage trust,,,,base
0001794515,ZoomInfo Technologies Inc.,zoominfo technologies,,22638,7370.0,base
0001794669,"Shift4 Payments, Inc.",shift4 payments,,36494,7389.0,base
0001794776,Palmer Square Capital BDC Inc.,palmer square capital bdc,,43849,6797.0,base
0001794783,"SelectQuote, Inc.",selectquote,,36234,6411.0,base
0001795139,Green Thumb Industries Inc.,green thumb industries,,33665,2834.0,base
0001795250,Sphere Entertainment Co.,sphere entertainment,,36309,4841.0,base
0001795815,California BanCorp \ CA,california bancorp ca,,,,base
0001796022,StepStone Group Inc.,stepstone,,33110,6282.0,base
0001796129,"Vincerx Pharma, Inc.",vincerx pharma,,37592,2836.0,base
0001796209,APi Group Corp,api,,325576,1700.0,base
0001796280,"Oric Pharmaceuticals, Inc.",oric pharmaceuticals,,36264,2836.0,base
0001796949,"GenFlat Holdings, Inc.",genflat holdings,,41637,3790.0,base
0001797056,BANK 2020-BNK25,bank 2020bnk25,,,,base
0001797288,Benchmark 2020-B16 Mortgage Trust,benchmark 2020b16 mortgage trust,,,,base
0001797679,BBCMS Mortgage Trust 2020-C6,bbcms mortgage trust 2020c6,,,,base
0001797768,KINNATE BIOPHARMA INC,kinnate biopharma,,37486,2836.0,crosswalk
0001798100,NETSTREIT Corp.,netstreit,,36777,6798.0,base
0001798270,ASSURE HOLDINGS CORP,assure,,31653,8090.0,crosswalk
0001798388,GS Mortgage Securities Trust 2020-GC45,gs mortgage securities trust 2020gc45,,,,base
0001798562,TMC the metals Co Inc.,tmc the metals,,39624,1000.0,base
0001799191,"Oncology Institute, Inc.",oncology institute,,36237,8011.0,base
0001799208,"Dun & Bradstreet Holdings, Inc.",dun bradstreet holdings,,4094,7323.0,base
0001799332,GAN Ltd,gan,,316747,7370.0,base
0001799385,Wells Fargo Commercial Mortgage Trust 2020-C55,wells fargo commercial mortgage trust 2020c55,,,,base
0001799448,"Aligos Therapeutics, Inc.",aligos therapeutics,,37084,2836.0,base
0001799463,Morgan Stanley Capital I Trust 2020-L4,morgan stanley capital i trust 2020l4,,,,base
0001799788,"Greenwich LifeSciences, Inc.",greenwich lifesciences,,36558,2836.0,base
0001800227,IAC Inc.,iac,,36691,7370.0,base
0001800294,CITIGROUP COMMERCIAL MORTGAGE TRUST 2020-GC46,citigroup commercial mortgage trust 2020gc46,,,,base
0001800315,"Galecto, Inc.",galecto,,37310,2836.0,base
0001800347,"E2open Parent Holdings, Inc.",e2open parent holdings,,36299,7370.0,base
0001800373,"GOLDENWELL BIOTECH, INC.",goldenwell biotech,,40385,2833.0,base
0001800637,Agrify Corp,agrify,,37896,3523.0,base
0001800667,JFrog Ltd,jfrog,,36945,7372.0,base
0001800682,CANO HEALTH INC,cano health,,38949,8062.0,crosswalk
0001801169,Opendoor Technologies Inc.,opendoor technologies,,37519,6531.0,base
0001801170,"CLOVER HEALTH INVESTMENTS, CORP. /DE",clover health investments corp de,,37711,6324.0,base
0001801338,Benchmark 2020-IG1 Mortgage Trust,benchmark 2020ig1 mortgage trust,,,,base
0001801368,MP Materials Corp. / DE,mp materials corp de,,37407,1090.0,base
0001801602,"SpringBig Holdings, Inc.",springbig holdings,,,,base
0001801661,Skillz Inc.,skillz,,37562,7370.0,base
0001802156,"Xponential Fitness, Inc.",xponential fitness,,,,base
0001802215,Benchmark 2020-B17 Mortgage Trust,benchmark 2020b17 mortgage trust,,,,base
0001802255,"Guardian Pharmacy Services, Inc.",guardian pharmacy services,,,,base
0001802450,"MSP Recovery, Inc.",msp recovery,,36808,8090.0,base
0001802457,"Origin Materials, Inc.",origin materials,,39097,2821.0,base
0001802665,"Harmony Biosciences Holdings, Inc.",harmony biosciences holdings,,36847,2834.0,base
0001802768,Royalty Pharma plc,royalty pharma,,36474,2834.0,base
0001802974,"Mission Produce, Inc.",mission produce,,37019,5140.0,base
0001803096,"STARGUIDE GROUP, INC.",starguide group,,,,base
0001803308,BANK 2020-BNK26,bank 2020bnk26,,,,base
0001803498,Blackstone Private Credit Fund,blackstone private credit fund,,,,base
0001803599,Concentrix Corp,concentrix,,37382,7374.0,base
0001803696,Adeia Inc.,adeia,,156153,7372.0,base
0001803702,CSAIL 2020-C19 Commercial Mortgage Trust,csail 2020c19 commercial mortgage trust,,,,base
0001803737,"Enhabit, Inc.",enhabit,,,,base
0001803858,Wells Fargo Commercial Mortgage Trust 2020-C56,wells fargo commercial mortgage trust 2020c56,,,,base
0001803901,"Talkspace, Inc.",talkspace,,39078,8090.0,base
0001803914,"PLBY Group, Inc.",plby group,,38065,2300.0,base
0001803977,Limitless X Holdings Inc.,limitless x,,66552,2834.0,base
0001804176,"Butterfly Network, Inc.",butterfly network,,38079,3845.0,base
0001804591,23andMe Holding Co.,23andme,,38717,8071.0,base
0001804745,Driven Brands Holdings Inc.,driven brands,,37751,7500.0,base
0001805077,"Eos Energy Enterprises, Inc.",eos energy enterprises,,37392,3690.0,base
0001805284,"Rocket Companies, Inc.",rocket companies,,36722,6162.0,base
0001805385,"Evolv Technologies Holdings, Inc.",evolv technologies holdings,,39280,3812.0,base
0001805387,CEREVEL THERAPEUTICS HOLDING,cerevel therapeutics,,37275,2836.0,crosswalk
0001805521,FARADAY FUTURE INTELLIGENT ELECTRIC INC.,faraday future intelligent electric,,39318,3711.0,base
0001805526,Janover Inc.,janover,,,,base
0001805651,"MARKETWISE, INC.",marketwise,,39311,7370.0,base
0001805833,"System1, Inc.",system1,,36557,7370.0,base
0001805890,FUSION PHARMACEUTI INC,fusion pharmaceuti,,36571,2836.0,crosswalk
0001806201,Open Lending Corp,open lending,,36598,7323.0,base
0001806310,"Taysha Gene Therapies, Inc.",taysha gene therapies,,37013,2836.0,base
0001806837,"Vertex, Inc.",vertex,,24083,7370.0,base
0001806944,BANK 2020-BNK27,bank 2020bnk27,,,,base
0001806952,"Lyell Immunopharma, Inc.",lyell immunopharma,,,,base
0001807120,"Design Therapeutics, Inc.",design therapeutics,,,,base
0001807166,Amesite Inc.,amesite,,36863,7372.0,base
0001807427,BLUE OWL CAPI CORP III -REDH,blue owl capi corp iii redh,,43879,6797.0,crosswalk
0001807765,PMV Consumer Acquisition Corp.,pmv consumer acquisition,,27877,9995.0,base
0001807794,Credo Technology Group Holding Ltd,credo technology,,,,base
0001807846,MONEYLION INC.,moneylion,,39752,6141.0,base
0001807887,Laser Photonics Corp,laser photonics,,40645,3540.0,base
0001807893,"STANDARD PREMIUM FINANCE HOLDINGS, INC.",standard premium finance holdings,,41046,6159.0,base
0001808158,Repare Therapeutics Inc.,repare therapeutics,,36556,2836.0,base
0001808220,"GoHealth, Inc.",gohealth,,36635,6411.0,base
0001808377,Innovative Eyewear Inc,innovative eyewear,,,,base
0001808665,"Assertio Holdings, Inc.",assertio holdings,,65944,2834.0,base
0001808805,"Nautilus Biotechnology, Inc.",nautilus biotechnology,,38979,8731.0,base
0001808834,"PROG Holdings, Inc.",prog holdings,,1076,6141.0,base
0001808865,"iTeos Therapeutics, Inc.",iteos therapeutics,,36679,2836.0,base
0001808898,Benitec Biopharma Inc.,benitec biopharma,,254381,2836.0,base
0001808997,"American Outdoor Brands, Inc.",american outdoor brands,,36826,3949.0,base
0001809104,"Alight, Inc. / Delaware",alight inc delaware,,36463,7374.0,base
0001809519,"GoodRx Holdings, Inc.",goodrx holdings,,37023,7370.0,base
0001809987,"Mirion Technologies, Inc.",mirion technologies,,39935,3829.0,base
0001810019,"Rackspace Technology, Inc.",rackspace technology,,36641,7370.0,base
0001810050,GS Mortgage Securities Trust 2020-GC47,gs mortgage securities trust 2020gc47,,,,base
0001810182,ALX ONCOLOGY HOLDINGS INC,alx oncology,,36704,2836.0,base
0001810546,"Eastern Bankshares, Inc.",eastern bankshares,,36633,6020.0,base
0001810560,"REVELATION BIOSCIENCES, INC.",revelation biosciences,,36848,2836.0,base
0001810806,Unity Software Inc.,unity software,,36898,7372.0,base
0001811063,Nuvation Bio Inc.,nuvation bio,,38076,2834.0,base
0001811074,Texas Pacific Land Corp,texas pacific land,,10504,6792.0,base
0001811109,APPLIED UV INC,applied uv,,36759,3640.0,crosswalk
0001811210,"Lucid Group, Inc.",lucid group,,39337,3711.0,base
0001811414,QuantumScape Corp,quantumscape,,37449,3690.0,base
0001811530,NEXT MEATS HLDGS INC,next meats hldgs,,37950,2000.0,crosswalk
0001811972,Barings Capital Investment Corp,barings capital investment,,,,base
0001811999,"FARMHOUSE, INC. /NV",farmhouse inc nv,,112005,7370.0,base
0001812173,Vicarious Surgical Inc.,vicarious surgical,,39712,3845.0,base
0001812360,FOXO TECHNOLOGIES INC.,foxo technologies,,37482,8000.0,base
0001812364,"Relay Therapeutics, Inc.",relay therapeutics,,36677,2836.0,base
0001812554,Blue Owl Credit Income Corp.,blue owl credit income,,,,base
0001812604,BBCMS Mortgage Trust 2020-C7,bbcms mortgage trust 2020c7,,,,base
0001812727,"Reliance Global Group, Inc.",reliance global group,,22318,6411.0,base
0001813603,Hestia Insight Inc.,hestia insight,,178341,8742.0,base
0001813914,CAREMAX INC,caremax,,38967,8011.0,crosswalk
0001814114,"Orchestra BioMed Holdings, Inc.",orchestra biomed holdings,,36776,3845.0,base
0001814215,"Nuburu, Inc.",nuburu,,36883,3540.0,base
0001814287,"Abacus Global Management, Inc.",abacus global management,,36775,6411.0,base
0001814329,ASTRA SPACE INC,astra space,,39136,3760.0,crosswalk
0001814389,JPMDB Commercial Mortgage Securities Trust 2020-COR7,jpmdb commercial mortgage securities trust 2020cor7,,,,base
0001814974,"BBX Capital, Inc.",bbx capital,,37122,6500.0,base
0001815442,"Kymera Therapeutics, Inc.",kymera therapeutics,,36819,2836.0,base
0001815849,"ATI Physical Therapy, Inc.",ati physical therapy,,296677,8000.0,base
0001815903,"Petros Pharmaceuticals, Inc.",petros pharmaceuticals,,37473,2834.0,base
0001815974,"Anebulo Pharmaceuticals, Inc.",anebulo pharmaceuticals,,38706,2834.0,base
0001816017,"Spire Global, Inc.",spire global,,39442,8731.0,base
0001816147,Benchmark 2020-B18 Mortgage Trust,benchmark 2020b18 mortgage trust,,,,base
0001816233,SHARECARE INC,sharecare,,39158,7370.0,crosswalk
0001816431,Quantum-Si Inc,quantumsi,,38960,3826.0,base
0001816554,EVENTIKO INC.,eventiko,,,,base
0001816581,"Ouster, Inc.",ouster,,38343,3829.0,base
0001816590,COMPASS Pathways plc,compass pathways,,,,base
0001816613,Markforged Holding Corp,markforged,,39250,3555.0,base
0001816708,"Owlet, Inc.",owlet,,39255,3827.0,base
0001816736,"Disc Medicine, Inc.",disc medicine,,38027,2836.0,base
0001816861,Morgan Stanley Capital I Trust 2020-HR8,morgan stanley capital i trust 2020hr8,,,,base
0001816937,BOXABL Inc.,boxabl,,,,base
0001817004,"NEXTNRG, INC.",nextnrg,,,,base
0001817229,Vor Biopharma Inc.,vor biopharma,,37844,2836.0,base
0001817232,Global Gas Corp,global gas,,37525,2810.0,base
0001817241,"Artiva Biotherapeutics, Inc.",artiva biotherapeutics,,,,base
0001817358,"Academy Sports & Outdoors, Inc.",academy sports outdoors,,37054,5940.0,base
0001817511,SOCIETY PASS INCORPORATED.,society pass incorporated,,,,base
0001817713,"Janux Therapeutics, Inc.",janux therapeutics,,,,base
0001817760,"SmartKem, Inc.",smartkem,,39173,3674.0,base
0001818093,Beauty Health Co,beauty health,,38768,3841.0,base
0001818152,"Zentrum Holdings, Inc.",zentrum holdings,,,,base
0001818201,CCC Intelligent Solutions Holdings Inc.,ccc intelligent solutions,,39378,7370.0,base
0001818254,DBJPM 2020-C9 Mortgage Trust,dbjpm 2020c9 mortgage trust,,,,base
0001818331,GeneDx Holdings Corp.,genedx,,39321,8071.0,base
0001818382,"Humacyte, Inc.",humacyte,,39525,2836.0,base
0001818383,"MediaAlpha, Inc.",mediaalpha,,37148,7370.0,base
0001818502,OppFi Inc.,oppfi,,39306,6141.0,base
0001818644,"AEye, Inc.",aeye,,39448,3829.0,base
0001818794,"Dyne Therapeutics, Inc.",dyne therapeutics,,36911,2836.0,base
0001818844,"Dogwood Therapeutics, Inc.",dogwood therapeutics,,36530,2836.0,base
0001818874,"SoFi Technologies, Inc.",sofi technologies,,38916,6141.0,base
0001819133,"Tango Therapeutics, Inc.",tango therapeutics,,39402,2836.0,base
0001819142,SES AI Corp,ses ai,,37651,3690.0,base
0001819253,biote Corp.,biote,,,,base
0001819394,"Matterport, Inc./DE",matterport incde,,39323,7370.0,base
0001819395,Sonder Holdings Inc.,sonder,,,,base
0001819404,Nerdy Inc.,nerdy,,39703,8200.0,base
0001819411,"Gain Therapeutics, Inc.",gain therapeutics,,,,base
0001819438,"ESS Tech, Inc.",ess tech,,39875,3690.0,base
0001819493,"Xos, Inc.",xos,,39472,3713.0,base
0001819516,Wheels Up Experience Inc.,wheels up experience,,39231,4522.0,base
0001819574,"Bark, Inc.",bark,,38937,5961.0,base
0001819576,Liquidia Corp,liquidia,,33810,2834.0,base
0001819615,CLEVER LEAVES HOLDINGS INC,clever leaves,,37559,2833.0,crosswalk
0001819790,"Tarsus Pharmaceuticals, Inc.",tarsus pharmaceuticals,,37082,2834.0,base
0001819796,GCM Grosvenor Inc.,gcm grosvenor,,37404,6200.0,base
0001819810,Redwire Corp,redwire,,39578,3760.0,base
0001819848,"Joby Aviation, Inc.",joby aviation,,39405,4522.0,base
0001819928,"DoubleVerify Holdings, Inc.",doubleverify holdings,,,,base
0001819974,"SkyWater Technology, Inc",skywater technology,,,,base
0001819989,Cipher Mining Inc.,cipher mining,,39538,7372.0,base
0001819994,"Rocket Lab USA, Inc.",rocket lab usa,,39503,3760.0,base
