batch_id,batch_row_id,sampling_seed,selection_reason,sentence_id,sentence_text_id,sentence,sentence_norm,source_file,source_year,source_quarter,source_form,source_cik,sentence_index,manifest_id,manifest_row_id,source_window_id,token_count,fragment_score,integrity_flags,sic,ff12_code,ff12_name,industry_metadata_source,length_bin,edge_case_flag,filing_selection_reason,original_sentence,original_sentence_index,prior_manual_label,prior_assistive_label,source_section,match_status,match_score,candidate_sentence_index,prelabel_eligible,skip_reason,assistive_label,assistive_confidence,assistive_rationale,assistive_model,assistive_generated_at,assistive_prompt_hash,label,is_uncertain,uncertainty_note,source_input_path,label_source,assistive_present
labeling_batch_v3,080ad47ed5211ae8,20260312,quarter_diversity_fill,88254a1aff9954d7,343fe12e03df9644,"Compliance with these laws, regulations, and industry frameworks may limit our ability to leverage AI or require us to substantially revise our approach to its use.",compliance with these laws regulations and industry frameworks may limit our ability to leverage ai or require us to substantially revise our approach to its use,2024/QTR4/20241028_10-K_edgar_data_1144215_0001144215-24-000085.txt,2024,4,10-K,1144215,9,expansion_2024_batch_01,a52fbaeb02f79b4b,active_2021_2024,26,0.0,[],,12,Other,unknown,long,True,quarter_round_robin,,,,,other,,,,,,Irrelevant,high,"Primary function is risk disclosure about regulatory limits on AI use, not a claim of capability.",gpt-5-mini,2026-03-14T17:24:55.963904+00:00,a55b8ea35e46fbe6296713457ccc10eda680bdcefd650f9c40ff9cc931a6ec1a,Irrelevant,0,,data/labels/v1/labeling_batch_v3_filled.csv,human_verified,True
labeling_batch_v2,b4bd5cdec7d2bbb1,20260311,quarter_diversity_fill,0a1097c672a23465,7e5505f5e74f1563,"In addition to using our growing data catalog to power our AI-powered workstation products, we aim to continue to expand our data delivery capabilities in the cloud and through other methods to advance our position as an enterprise data provider for our clients.",in addition to using our growing data catalog to power our ai powered workstation products we aim to continue to expand our data delivery capabilities in the cloud and through other methods to advance our position as an enterprise data provider for our clients,2024/QTR4/20241029_10-K_edgar_data_1013237_0001013237-24-000141.txt,2024,4,10-K,1013237,2,expansion_2024_batch_01,525fd78013daac1a,active_2021_2024,43,0.0,[],,12,Other,unknown,long,True,quarter_round_robin,,,,,other,,,,,,Actionable,high,States present use of data catalog to power AI workstation products and factual offering intentions.,gpt-5-mini,2026-03-14T02:05:19.226225+00:00,655447200380dd185d73165913c1a267eb66c84af4ccde78e25a68e8217b93b1,Actionable,0,,data/labels/v1/labeling_batch_v2_filled.csv,human_verified,True
labeling_batch_v3,8f826c637464aab1,20260312,quarter_diversity_fill,79a195f696761266,65e8639fd140e8b3,"During fiscal 2024, we implemented specialized programming to upskill employees in Generative AI, adopting a tailored approach that catered to varying levels of existing knowledge, ranging from offering foundational insights into GenAI concepts to providing advanced technical training aimed at equipping our engineers with the knowledge to develop cutting-edge GenAI products.",during fiscal 2024 we implemented specialized programming to upskill employees in generative ai adopting a tailored approach that catered to varying levels of existing knowledge ranging from offering foundational insights into genai concepts to providing advanced technical training aimed at equipping our engineers with the knowledge to develop cutting edge genai products,2024/QTR4/20241029_10-K_edgar_data_1013237_0001013237-24-000141.txt,2024,4,10-K,1013237,6,expansion_2024_batch_01,525fd78013daac1a,active_2021_2024,51,0.0,[],,12,Other,unknown,long,True,quarter_round_robin,,,,,other,,,,,,Actionable,high,"Describes a past, firm-specific factual program implementing GenAI upskilling and product development training.",gpt-5-mini,2026-03-14T17:24:57.942690+00:00,9a488cd6b78923313e436d3521c0c66d32105c6351be9b6b821ff3e0b210307a,Actionable,0,,data/labels/v1/labeling_batch_v3_filled.csv,human_verified,True
labeling_batch_v1,16259216fa2cd2e2,20260306,quarter_diversity_fill,aff3da94f05eb470,80c60ed19914383b,"If we fail to keep pace with rapidly evolving AI technological developments, our competitive position and business results may be negatively impacted.",if we fail to keep pace with rapidly evolving ai technological developments our competitive position and business results may be negatively impacted,2024/QTR4/20241029_10-K_edgar_data_1013237_0001013237-24-000141.txt,2024,4,10-K,1013237,10,pilot_2024_10k_v1,36298c1b4d759aac,active_2021_2024,22,0.0,[],,12,Other,unknown,medium,True,quarter_fill,"If we fail to keep pace with rapidly evolving AI technological developments, our competitive position and business results may be negatively impacted.",10.0,,,item_7_mda,exact,1.0,10.0,True,,Irrelevant,high,"Generic risk disclosure about AI impact on business, no firm-specific capability or offering.",gpt-5-mini,2026-03-13T00:13:53.328362+00:00,3dc8d01e3f1e64e63e7169b0aada54c8d10eca75b61828efa7651ae912b4eaee,Irrelevant,0,,data/labels/v1/labeling_batch_v1_filled_v2_4.csv,human_verified,True
labeling_batch_v1,9fa78924d46ee6cb,20260306,quarter_diversity_fill,bdc16a75cd98794c,0d3976cd9050c32d,"In addition, third parties may be able to use AI to create technology that could reduce demand for our products and services.",in addition third parties may be able to use ai to create technology that could reduce demand for our products and services,2024/QTR4/20241029_10-K_edgar_data_1013237_0001013237-24-000141.txt,2024,4,10-K,1013237,13,pilot_2024_10k_v1,36298c1b4d759aac,active_2021_2024,22,0.0,[],,12,Other,unknown,medium,True,quarter_fill,"In addition, third parties may be able to use AI to create technology that could reduce demand for our products and services.",13.0,,,item_7_mda,exact,1.0,13.0,True,,Irrelevant,high,"Generic risk disclosure about third-party AI reducing demand, not a firm capability claim.",gpt-5-mini,2026-03-13T00:13:54.966725+00:00,4100b42564887d9185d6926623d995e2c26aa741daae54e85fcce081833bae45,Irrelevant,0,,data/labels/v1/labeling_batch_v1_filled_v2_4.csv,human_verified,True
labeling_batch_v1,38493deb18f4e330,20260306,quarter_diversity_fill,36aefc3edf3bb200,fc71ec213f3bf872,Use of AI technologies may also increase risks related to cyberattacks or other security incidents or result in a failure to protect confidential information.,use of ai technologies may also increase risks related to cyberattacks or other security incidents or result in a failure to protect confidential information,2024/QTR4/20241029_10-K_edgar_data_1013237_0001013237-24-000141.txt,2024,4,10-K,1013237,17,pilot_2024_10k_v1,36298c1b4d759aac,active_2021_2024,24,0.0,[],,12,Other,unknown,medium,True,quarter_fill,Use of AI technologies may also increase risks related to cyberattacks or other security incidents or result in a failure to protect confidential information.,17.0,,,item_7_mda,exact,1.0,17.0,True,,Irrelevant,high,"Generic risk disclosure about AI-related cyber/security risks, not a firm capability claim.",gpt-5-mini,2026-03-13T00:13:56.642044+00:00,e0bdcafef94d1190376672c3ed62883abc586a5657afadcb1558733556432a22,Irrelevant,0,,data/labels/v1/labeling_batch_v1_filled_v2_4.csv,human_verified,True
labeling_batch_v2,5e184f5bcd507729,20260311,quarter_diversity_fill,932c56e4ee8aa3c2,b60210793df808a4,"In fiscal 2023, we introduced pAInt, a generative AI wallpaper maker in the Zedge App.",in fiscal 2023 we introduced paint a generative ai wallpaper maker in the zedge app,2024/QTR4/20241029_10-K_edgar_data_1667313_0001213900-24-091735.txt,2024,4,10-K,1667313,2,expansion_2024_batch_03,8da903bb8d60c307,active_2021_2024,15,0.0,[],,12,Other,unknown,medium,True,quarter_round_robin,,,,,item_1_business,,,,,,Actionable,high,States a past factual product introduction and capability in fiscal 2023.,gpt-5-mini,2026-03-14T02:05:20.561040+00:00,62437374fcc07e3fd1c6d192c724f257918ac8e8185e33115d6a3908afe2ebab,Actionable,0,,data/labels/v1/labeling_batch_v2_filled.csv,human_verified,True
labeling_batch_v3,ae0eb66037508636,20260312,quarter_diversity_fill,15fc510bdd9de3be,acf9c1a8d1249fc1,A generative AI wallpaper maker is an implementation of artificial intelligence software that can create images from text descriptions.,a generative ai wallpaper maker is an implementation of artificial intelligence software that can create images from text descriptions,2024/QTR4/20241029_10-K_edgar_data_1667313_0001213900-24-091735.txt,2024,4,10-K,1667313,3,expansion_2024_batch_03,8da903bb8d60c307,active_2021_2024,19,0.0,[],,12,Other,unknown,medium,True,quarter_round_robin,,,,,item_1_business,,,,,,Irrelevant,high,"Generic definition of generative AI, not a firm-specific claim or capability disclosure.",gpt-5-mini,2026-03-14T17:24:59.249860+00:00,1d28628295241f139a32279ebe9a5fb12b24c47879a934328e0b54ab05d12300,Irrelevant,0,,data/labels/v1/labeling_batch_v3_filled.csv,human_verified,True
labeling_batch_v1,313b596367136daf,20260306,quarter_diversity_fill,d965e2352c30b586,094ea0f31264ec33,"We are a premier developer of modeling and simulation software for drug discovery and development, including the prediction of properties of molecules utilizing both artificial intelligence AI and machine-learning technologies.",we are a premier developer of modeling and simulation software for drug discovery and development including the prediction of properties of molecules utilizing both artificial intelligence ai and machine learning technologies,2024/QTR4/20241030_10-K_edgar_data_1023459_0001023459-24-000136.txt,2024,4,10-K,1023459,1,pilot_2024_10k_v1,335ed4296e949b42,active_2021_2024,30,0.0,[],,12,Other,unknown,long,False,quarter_fill,"We are a premier developer of modeling and simulation software for drug discovery and development, including the prediction of properties of molecules utilizing both artificial intelligence AI and machine-learning technologies.",1.0,,,item_1_business,exact,1.0,1.0,True,,Actionable,high,Firm claims current capability/offering using AI/ML for drug discovery modeling and prediction.,gpt-5-mini,2026-03-13T00:13:58.259804+00:00,e80a1b131d997dea1dec841afbdcf4b6b94015c17a1381b987e19cebc6034473,Actionable,0,,data/labels/v1/labeling_batch_v1_filled_v2_4.csv,human_verified,True
labeling_batch_v1,2a54c025562c6063,20260306,quarter_diversity_fill,d5a9265796043ac6,ac2172730de5332c,"We currently offer software products for pharmaceutical research, development, and commercialization, as follows: Three simulation products that provide time-dependent results based on solving large sets of mechanistic differential equations: GastroPlus DDDPlus MembranePlus Two products that predict and analyze static properties of chemicals utilizing both AI and machine-learning technologies: ADMET Predictor MedChem Designer Seven products that are based on mechanistic, mathematical models and differential equations: DILIsym NAFLDsym ILDsym IPFsym RENAsym MITOsym OBESITYsym One product designed for modeling and simulation that allows for population analyses, rapid clinical trial data analyses, and regulatory submissions: MonolixSuite (the combination of Monolix , PKanalix , and Simulx).",we currently offer software products for pharmaceutical research development and commercialization as follows three simulation products that provide time dependent results based on solving large sets of mechanistic differential equations gastroplus dddplus membraneplus two products that predict and analyze static properties of chemicals utilizing both ai and machine learning technologies admet predictor medchem designer seven products that are based on mechanistic mathematical models and differential equations dilisym nafldsym ildsym ipfsym renasym mitosym obesitysym one product designed for modeling and simulation that allows for population analyses rapid clinical trial data analyses and regulatory submissions monolixsuite the combination of monolix pkanalix and simulx,2024/QTR4/20241030_10-K_edgar_data_1023459_0001023459-24-000136.txt,2024,4,10-K,1023459,2,pilot_2024_10k_v1,335ed4296e949b42,active_2021_2024,104,0.0,[],,12,Other,unknown,long,False,quarter_fill,"SOFTWARE General We currently offer software products for pharmaceutical research, development, and commercialization, as follows: Three simulation products that provide time-dependent results based on solving large sets of mechanistic differential equations: GastroPlus DDDPlus MembranePlus Two products that predict and analyze static properties of chemicals utilizing both AI and machine-learning technologies: ADMET Predictor MedChem Designer Seven products that are based on mechanistic, mathematical models and differential equations: DILIsym NAFLDsym ILDsym IPFsym RENAsym MITOsym OBESITYsym One product designed for modeling and simulation that allows for population analyses, rapid clinical trial data analyses, and regulatory submissions: MonolixSuite (the combination of Monolix , PKanalix , and Simulx ).",2.0,,,other,exact,1.0,2.0,True,,Actionable,high,Direct present-tense claims of currently offered software products and capabilities.,gpt-5-mini,2026-03-13T00:13:59.866459+00:00,9096afb78370fa19bbb7a76de68601145695b14ed6cf2107eb2f06e7a646a703,Actionable,0,,data/labels/v1/labeling_batch_v1_filled_v2_4.csv,human_verified,True
labeling_batch_v1,45bb9ac08a7a4c42,20260306,quarter_diversity_fill,d7230c465daaae8f,9d4ceba89835e992,"This resulted in a completely redesigned, intuitive, and flexible platform which incorporated the proven top-rated science, advanced models, refined algorithms, and integrated machine learning ML technology that has been validated over 26 years.",this resulted in a completely redesigned intuitive and flexible platform which incorporated the proven top rated science advanced models refined algorithms and integrated machine learning ml technology that has been validated over 26 years,2024/QTR4/20241030_10-K_edgar_data_1023459_0001023459-24-000136.txt,2024,4,10-K,1023459,3,pilot_2024_10k_v1,335ed4296e949b42,active_2021_2024,33,0.0,[],,12,Other,unknown,long,False,quarter_fill,"This resulted in a completely redesigned, intuitive, and flexible platform which incorporated the proven top-rated science, advanced models, refined algorithms, and integrated machine learning ML technology that has been validated over 26 years.",3.0,,,item_1_business,exact,1.0,3.0,True,,Actionable,high,Firm asserts present/past factual capability: platform incorporates validated ML technology.,gpt-5-mini,2026-03-13T00:14:01.556818+00:00,1fc50d52e8e06c22f9a5fd0b7af5dde50d8d4ef8214e194204022219feffa7d1,Actionable,0,,data/labels/v1/labeling_batch_v1_filled_v2_4.csv,human_verified,True
labeling_batch_v1,6df10678e6e1e0fd,20260306,quarter_diversity_fill,743bea01efb4d041,cfea235b632e694d,"Additionally, the rapid evolution of artificial intelligence and integration of machine learning technologies into our internal systems may intensify our cybersecurity risks and create new risks to our business, operations, and financial condition.",additionally the rapid evolution of artificial intelligence and integration of machine learning technologies into our internal systems may intensify our cybersecurity risks and create new risks to our business operations and financial condition,2024/QTR4/20241030_10-K_edgar_data_1041803_0001041803-24-000044.txt,2024,4,10-K,1041803,3,pilot_2024_10k_v1,20232e2ac21c1819,active_2021_2024,33,0.0,[],,12,Other,unknown,long,True,quarter_fill,"Additionally, the rapid evolution of artificial intelligence and integration of machine learning technologies into our internal systems may intensify our cybersecurity risks and create new risks to our business, operations, and financial condition.",3.0,,,item_7_mda,exact,1.0,3.0,True,,Irrelevant,high,"Primary function is risk disclosure about AI increasing cybersecurity risks, not claiming capabilities.",gpt-5-mini,2026-03-13T00:14:02.813715+00:00,a77c8231717e21d5ebf118d9a8dc2d45152bf85869576adcaaa0800ef3cc2493,Irrelevant,0,,data/labels/v1/labeling_batch_v1_filled_v2_4.csv,human_verified,True
labeling_batch_v1,ef63b02ae4cb4880,20260306,quarter_diversity_fill,69ca051b3bef9636,4d3c997e37637c82,Our use of artificial intelligence in our business or more rapid adoption of artificial intelligence by our competitors could result in harm to our brand and adversely affect our results of operations .,our use of artificial intelligence in our business or more rapid adoption of artificial intelligence by our competitors could result in harm to our brand and adversely affect our results of operations,2024/QTR4/20241030_10-K_edgar_data_1041803_0001041803-24-000044.txt,2024,4,10-K,1041803,4,pilot_2024_10k_v1,20232e2ac21c1819,active_2021_2024,33,0.0,[],,12,Other,unknown,long,True,quarter_fill,Our use of artificial intelligence in our business or more rapid adoption of artificial intelligence by our competitors could result in harm to our brand and adversely affect our results of operations .,4.0,,,item_7_mda,exact,1.0,4.0,True,,Irrelevant,high,"Primarily risk disclosure about AI impact, not stating a factual current capability or offering.",gpt-5-mini,2026-03-13T00:14:04.808522+00:00,15d629519d4d0b8c952542976571e9217fb5aa2735fbb3d7de884d19a4cd0f28,Irrelevant,0,,data/labels/v1/labeling_batch_v1_filled_v2_4.csv,human_verified,True
labeling_batch_v3,fd8569a78b266333,20260312,quarter_diversity_fill,280f7853f1b004ff,247131f46cae5de9,"Some of our computer systems currently, and might in the future, incorporate artificial intelligence AI solutions, including machine learning and generative AI tools that collect, aggregate, and analyze data to assist in the development of our services and products and in the use of internal tools that support our business.",some of our computer systems currently and might in the future incorporate artificial intelligence ai solutions including machine learning and generative ai tools that collect aggregate and analyze data to assist in the development of our services and products and in the use of internal tools that support our business,2024/QTR4/20241030_10-K_edgar_data_1041803_0001041803-24-000044.txt,2024,4,10-K,1041803,5,expansion_2024_batch_01,5fd81afb7d553db9,active_2021_2024,50,0.0,[],,12,Other,unknown,long,True,quarter_round_robin,,,,,item_7_mda,,,,,,Actionable,high,Firm states current incorporation of AI solutions and uses for development and internal tools.,gpt-5-mini,2026-03-14T17:25:00.561760+00:00,4f1895c0f9b58c5d5d3ad32e9defea988a3f87385cf6d9fa5cb9fca97d8ae875,Actionable,0,,data/labels/v1/labeling_batch_v3_filled.csv,human_verified,True
labeling_batch_v1,b1e14eb63d877562,20260306,quarter_diversity_fill,75af7203065c62aa,cdf032a69e0f2c7d,"Additionally, any investments we make in AI technologies might not actually make us more efficient.",additionally any investments we make in ai technologies might not actually make us more efficient,2024/QTR4/20241030_10-K_edgar_data_1041803_0001041803-24-000044.txt,2024,4,10-K,1041803,7,pilot_2024_10k_v1,20232e2ac21c1819,active_2021_2024,15,0.0,[],,12,Other,unknown,medium,True,quarter_fill,"Additionally, any investments we make in AI technologies might not actually make us more efficient.",7.0,,,item_7_mda,exact,1.0,7.0,True,,Speculative,high,"Firm-specific forward-looking statement about potential investment outcomes, not a present factual claim.",gpt-5-mini,2026-03-13T00:14:06.549050+00:00,eb993275285aa43cfef142ac22aef0c68d27ba72cb18f91a84add3b2eea1cea3,Speculative,0,,data/labels/v1/labeling_batch_v1_filled_v2_4.csv,human_verified,True
labeling_batch_v1,84eea7153e5af622,20260306,quarter_diversity_fill,16da72192277f54e,f4cdcf2b77b8981d,"The interpretation and application of data protection laws in the U.S. and globally, including but not limited to the General Data Protection Regulation (the GDPR), the California Consumer Privacy Act (the CCPA), China's Personal Information Protection Law PIPL and the EU AI Act, are uncertain and evolving.",the interpretation and application of data protection laws in the u s and globally including but not limited to the general data protection regulation the gdpr the california consumer privacy act the ccpa china s personal information protection law pipl and the eu ai act are uncertain and evolving,2024/QTR4/20241107_10-K_edgar_data_1260221_0001260221-24-000083.txt,2024,4,10-K,1260221,1,pilot_2024_10k_v1,1cf71c0b894fbc6e,active_2021_2024,50,0.0,[],,12,Other,unknown,long,True,quarter_fill,"The interpretation and application of data protection laws in the U.S. and globally, including but not limited to the General Data Protection Regulation (the GDPR ), the California Consumer Privacy Act (the CCPA ), China s Personal Information Protection Law PIPL and the EU AI Act, are uncertain and evolving.",1.0,,,other,exact,1.0,1.0,True,,Irrelevant,high,"Generic statement about evolving data protection laws, no firm-specific AI capability or claim.",gpt-5-mini,2026-03-13T00:14:08.058222+00:00,974fd50f870e0d1d234e8ddb7e70e7f985fe2c2a60830365e2f0fcd5940f54eb,Irrelevant,0,,data/labels/v1/labeling_batch_v1_filled_v2_4.csv,human_verified,True
labeling_batch_v1,fa915073397443a7,20260306,quarter_diversity_fill,aca2b9d28a292b43,379737652b0e4d54,The rapid evolution and increased adoption of artificial intelligence AI technologies may intensify these risks.,the rapid evolution and increased adoption of artificial intelligence ai technologies may intensify these risks,2024/QTR4/20241107_10-K_edgar_data_1260221_0001260221-24-000083.txt,2024,4,10-K,1260221,3,pilot_2024_10k_v1,1cf71c0b894fbc6e,active_2021_2024,15,0.0,[],,12,Other,unknown,medium,True,quarter_fill,The rapid evolution and increased adoption of artificial intelligence AI technologies may intensify these risks.,3.0,,,item_1a_risk_factors,exact,1.0,3.0,True,,Irrelevant,high,"Generic risk statement about AI adoption, no firm-specific present/past capability or offering disclosed.",gpt-5-mini,2026-03-13T00:14:09.627369+00:00,29b7b026dc2e5e388ab935f245820508c34f58c1ca16c301be7b5a479c1a0fa9,Irrelevant,0,,data/labels/v1/labeling_batch_v1_filled_v2_4.csv,human_verified,True
labeling_batch_v1,281f206c9831e18d,20260306,quarter_diversity_fill,942f852025ea8429,f5381843e003a4a0,The rapid evolution and increased adoption of AI technologies may intensify our cybersecurity risks.,the rapid evolution and increased adoption of ai technologies may intensify our cybersecurity risks,2024/QTR4/20241107_10-K_edgar_data_1260221_0001260221-24-000083.txt,2024,4,10-K,1260221,4,pilot_2024_10k_v1,1cf71c0b894fbc6e,active_2021_2024,14,0.0,[],,12,Other,unknown,medium,True,quarter_fill,The rapid evolution and increased adoption of AI technologies may intensify our cybersecurity risks.,4.0,,,item_1a_risk_factors,exact,1.0,4.0,True,,Irrelevant,high,"Generic risk disclosure about AI increasing cybersecurity risks, no firm-specific capability claim.",gpt-5-mini,2026-03-13T00:14:11.732750+00:00,137f27982d35b367f7ad9df0d6c8fb33cbe924ae04d8f13ff37bcdf35611bd32,Irrelevant,0,,data/labels/v1/labeling_batch_v1_filled_v2_4.csv,human_verified,True
labeling_batch_v2,97ebfd47cc9f4616,20260311,quarter_diversity_fill,fad07bb38126c5f2,04d01f149d298a7a,The rapid evolution and increased adoption of artificial intelligence technologies also may intensify our cybersecurity risks.,the rapid evolution and increased adoption of artificial intelligence technologies also may intensify our cybersecurity risks,2024/QTR4/20241108_10-K_edgar_data_1772177_0000950170-24-124091.txt,2024,4,10-K,1772177,2,expansion_2024_batch_03,11de0a52a05c7dc2,active_2021_2024,16,0.0,[],,12,Other,unknown,medium,True,quarter_round_robin,,,,,other,,,,,,Irrelevant,high,"Generic risk disclosure about AI-related cybersecurity exposure, not a firm-specific capability claim.",gpt-5-mini,2026-03-14T02:05:21.834628+00:00,072c773a5f1dd12fc4adc216931d125d9da6e5b8e874cd0667efe18fe054fdba,Irrelevant,0,,data/labels/v1/labeling_batch_v2_filled.csv,human_verified,True
labeling_batch_v1,1069c59f19e6d217,20260306,quarter_diversity_fill,b20fd8e21c06b400,3ff182b4ca3bbb41,"In addition, new technologies, such as artificial intelligence, may present new technological risks or vulnerabilities.",in addition new technologies such as artificial intelligence may present new technological risks or vulnerabilities,2024/QTR4/20241112_10-K_edgar_data_100493_0000100493-24-000119.txt,2024,4,10-K,100493,2,pilot_2024_10k_v1,3433b4c00d46e789,active_2021_2024,15,0.0,[],,12,Other,unknown,medium,True,quarter_fill,"In addition, new technologies, such as artificial intelligence, may present new technological risks or vulnerabilities.",2.0,,,item_1a_risk_factors,exact,1.0,2.0,True,,Irrelevant,high,Generic risk disclosure about AI vulnerabilities in risk factors; no firm-specific capability or claim.,gpt-5-mini,2026-03-13T00:14:13.300803+00:00,84d784f5cbaae6766e9362a69a18a32d1947b55110fb0ae78e1dcc5c58a8aa79,Irrelevant,0,,data/labels/v1/labeling_batch_v1_filled_v2_4.csv,human_verified,True
labeling_batch_v1,703392a7a93ad117,20260306,quarter_diversity_fill,74f5759b1ed12777,00828b3b63e3c083,"If we fail to achieve our objectives, to keep pace with technological changes including the development of artificial intelligence and machine learning, or to provide high quality hardware and software products, solutions, and services, we may lose business or experience price erosion and correspondingly lower sales and margins.",if we fail to achieve our objectives to keep pace with technological changes including the development of artificial intelligence and machine learning or to provide high quality hardware and software products solutions and services we may lose business or experience price erosion and correspondingly lower sales and margins,2024/QTR4/20241112_10-K_edgar_data_1024478_0001024478-24-000107.txt,2024,4,10-K,1024478,1,pilot_2024_10k_v1,09aaa00d250409e9,active_2021_2024,48,0.0,[],,12,Other,unknown,long,True,quarter_fill,"If we fail to achieve our objectives, to keep pace with technological changes including the development of artificial intelligence and machine learning, or to provide high quality hardware and software products, solutions, and services, we may lose business or experience price erosion and correspondingly lower sales and margins.",1.0,,,item_1a_risk_factors,exact,1.0,1.0,True,,Irrelevant,high,Risk-disclosure about AI pace; no claim of current capability or offering.,gpt-5-mini,2026-03-13T00:14:14.919741+00:00,33e78579c3e8fab5a1579735c4b72d24a8c2ee35d25181dc3d7b404449c340e8,Irrelevant,0,,data/labels/v1/labeling_batch_v1_filled_v2_4.csv,human_verified,True
labeling_batch_v1,f7e27ca89aa43046,20260306,quarter_diversity_fill,da0103c067ea2570,8207338de9bee427,"If we are not able to anticipate, identify, develop, and market products that respond to changes in customer preferences and emerging technological and broader industry trends, including the development of artificial intelligence and machine learning, demand for our products could decline.",if we are not able to anticipate identify develop and market products that respond to changes in customer preferences and emerging technological and broader industry trends including the development of artificial intelligence and machine learning demand for our products could decline,2024/QTR4/20241112_10-K_edgar_data_1024478_0001024478-24-000107.txt,2024,4,10-K,1024478,2,pilot_2024_10k_v1,09aaa00d250409e9,active_2021_2024,41,0.0,[],,12,Other,unknown,long,True,quarter_fill,"If we are not able to anticipate, identify, develop, and market products that respond to changes in customer preferences and emerging technological and broader industry trends, including the development of artificial intelligence and machine learning, demand for our products could decline.",2.0,,,item_1a_risk_factors,exact,1.0,2.0,True,,Irrelevant,high,"Generic risk disclosure about AI as a trend, not a firm-specific current capability claim.",gpt-5-mini,2026-03-13T00:14:19.563334+00:00,9d5b0f48a20f6c961cebc837431fa707546a6edd54d419642bf637337d9ee4e3,Irrelevant,0,,data/labels/v1/labeling_batch_v1_filled_v2_4.csv,human_verified,True
labeling_batch_v1,2d6d2dad24c86c1b,20260306,quarter_diversity_fill,04ae3d206103e05d,8d389996ae67d3ed,"We see converging megatrends including digitization and artificial intelligence, energy transition and sustainability, shifting demographics, and an increased need for resiliency.",we see converging megatrends including digitization and artificial intelligence energy transition and sustainability shifting demographics and an increased need for resiliency,2024/QTR4/20241112_10-K_edgar_data_1024478_0001024478-24-000107.txt,2024,4,10-K,1024478,3,pilot_2024_10k_v1,09aaa00d250409e9,active_2021_2024,21,0.0,[],,12,Other,unknown,medium,False,quarter_fill,"We see converging megatrends including digitization and artificial intelligence, energy transition and sustainability, shifting demographics, and an increased need for resiliency.",3.0,,,item_7_mda,exact,1.0,3.0,True,,Irrelevant,high,"Generic industry trend statement, no firm-specific present/past AI claim or capability disclosed.",gpt-5-mini,2026-03-13T00:14:21.096558+00:00,86264d20f23cbd97633f208945754e6246499f09dc879667e3df23af1a7ab971,Irrelevant,0,,data/labels/v1/labeling_batch_v1_filled_v2_4.csv,human_verified,True
labeling_batch_v3,9ff3a54dcf4d9d8a,20260312,quarter_diversity_fill,bd2238fbee89c539,dba22100d2d1b73b,"Additionally, we deliver a range of connectivity solutions for the Internet of Things, smartphones, tablet computers, virtual reality and artificial intelligence/machine learning applications to help our customers meet their current challenges and future innovations.",additionally we deliver a range of connectivity solutions for the internet of things smartphones tablet computers virtual reality and artificial intelligence machine learning applications to help our customers meet their current challenges and future innovations,2024/QTR4/20241112_10-K_edgar_data_1385157_0001558370-24-015227.txt,2024,4,10-K,1385157,1,expansion_2024_batch_02,84e7b6caed2b1385,active_2021_2024,34,0.0,[],,12,Other,unknown,long,True,quarter_round_robin,,,,,item_1_business,,,,,,Actionable,high,States present offering of connectivity solutions for AI/ML and other devices—firm-specific factual claim.,gpt-5-mini,2026-03-14T17:25:02.417040+00:00,56c72738a0a01aa088f3f6a228c5a7be97c357a3d001a5c73ebbde98579e8777,Actionable,0,,data/labels/v1/labeling_batch_v3_filled.csv,human_verified,True
labeling_batch_v2,8c7f9541a4ed26f4,20260311,quarter_diversity_fill,522e3a953ac967fd,671a4c26b3816aec,"Increasing use of AI may expose us to social and ethical issues, which may result in reputational harm and liability.",increasing use of ai may expose us to social and ethical issues which may result in reputational harm and liability,2024/QTR4/20241112_10-K_edgar_data_1385157_0001558370-24-015227.txt,2024,4,10-K,1385157,4,expansion_2024_batch_02,84e7b6caed2b1385,active_2021_2024,20,0.0,[],,12,Other,unknown,medium,True,quarter_round_robin,,,,,item_1a_risk_factors,,,,,,Irrelevant,high,Risk disclosure about potential harms; no firm-specific current AI capability or offering claimed.,gpt-5-mini,2026-03-14T02:05:25.063437+00:00,46488643a50b83fff0ef211280f8645ae88fb778468884359d0cfd9f3b0b517a,Irrelevant,0,,data/labels/v1/labeling_batch_v2_filled.csv,human_verified,True
labeling_batch_v2,fc6b9fef1ae394f7,20260311,quarter_diversity_fill,d34ebe594fadc279,3e19a2abc37f0541,"AI presents emerging ethical issues, and we may be unsuccessful in identifying and resolving these issues before they arise.",ai presents emerging ethical issues and we may be unsuccessful in identifying and resolving these issues before they arise,2024/QTR4/20241112_10-K_edgar_data_1644378_0001644378-24-000042.txt,2024,4,10-K,1644378,8,expansion_2024_batch_03,8450beaf287d366a,active_2021_2024,19,0.0,[],,12,Other,unknown,medium,True,quarter_round_robin,,,,,other,,,,,,Irrelevant,high,"Primary function is risk disclosure about potential ethical issues, not a factual capability claim.",gpt-5-mini,2026-03-14T02:05:26.397905+00:00,422386eb87a950dfe80cae26b0073a3c7c25a03dfd29130b5fbdced9687e3b02,Irrelevant,0,,data/labels/v1/labeling_batch_v2_filled.csv,human_verified,True
