batch_id,batch_row_id,sampling_seed,selection_reason,sentence_id,sentence_text_id,sentence,sentence_norm,label,is_uncertain,uncertainty_note,source_file,source_year,source_quarter,source_form,source_cik,sentence_index,manifest_id,manifest_row_id,source_window_id,token_count,fragment_score,integrity_flags,sic,ff12_code,ff12_name,industry_metadata_source,length_bin,edge_case_flag,filing_selection_reason,original_sentence,original_sentence_index,prior_manual_label,prior_assistive_label,source_section,match_status,match_score,candidate_sentence_index,prelabel_eligible,skip_reason
labeling_batch_v1,d869708a2ea32183,20260306,quarter_diversity_fill,c870ee88e66617a1,4d0480237edbb4e8,"The proliferation of AI, mobile devices and social media is driving change in contact center technology, as customers expect seamless communication across any channel according to their preference and needs. net2phone competes with large legacy vendors that offer on-premise contact center systems, such as Avaya and Cisco.",the proliferation of ai mobile devices and social media is driving change in contact center technology as customers expect seamless communication across any channel according to their preference and needs net2phone competes with large legacy vendors that offer on premise contact center systems such as avaya and cisco,,,,2024/QTR4/20241015_10-K_edgar_data_1005731_0001493152-24-041147.txt,2024,4,10-K,1005731,5,pilot_2024_10k_v1,4754e8806e93c722,active_2021_2024,30,0.0,[],,12,Other,unknown,long,True,quarter_fill,"The proliferation of AI, mobile devices and social media is driving change in contact center technology, as customers expect seamless communication across any channel according to their preference and needs.",5,nan,,item_1_business,similarity,0.733373,4,True,
labeling_batch_v1,fa8cc57b62577ea6,20260306,quarter_diversity_fill,03957beda3c9ac86,5da576a4c68ac8e5,"We use, and may continue to expand our use of, machine learning and artificial intelligence technologies to deliver our services and operate our business.",we use and may continue to expand our use of machine learning and artificial intelligence technologies to deliver our services and operate our business,,,,2024/QTR4/20241017_10-K_edgar_data_1281845_0001493152-24-041450.txt,2024,4,10-K,1281845,1,pilot_2024_10k_v1,546989de8c1f03d3,active_2021_2024,24,0.0,[],,12,Other,unknown,medium,True,quarter_fill,"We use, and may continue to expand our use of, machine learning and artificial intelligence technologies to deliver our services and operate our business.",1,nan,,item_1a_risk_factors,exact,1.0,1,True,
labeling_batch_v1,e225415201321bc0,20260306,quarter_diversity_fill,1a36e3f27feadcae,47ed1241480711eb,"If we fail to successfully integrate artificial intelligence AI technologies into our platform and business processes, or if we fail to keep pace with rapidly evolving AI technological developments, including attracting and retaining talented AI developers and programmers, we may face a competitive disadvantage.",if we fail to successfully integrate artificial intelligence ai technologies into our platform and business processes or if we fail to keep pace with rapidly evolving ai technological developments including attracting and retaining talented ai developers and programmers we may face a competitive disadvantage,,,,2024/QTR4/20241017_10-K_edgar_data_1281845_0001493152-24-041450.txt,2024,4,10-K,1281845,2,pilot_2024_10k_v1,546989de8c1f03d3,active_2021_2024,44,0.0,[],,12,Other,unknown,long,True,quarter_fill,"If we fail to successfully integrate artificial intelligence AI technologies into our platform and business processes, or if we fail to keep pace with rapidly evolving AI technological developments, including attracting and retaining talented AI developers and programmers, we may face a competitive disadvantage.",2,nan,,item_1a_risk_factors,exact,1.0,2,True,
labeling_batch_v1,68f66c20583974c9,20260306,quarter_diversity_fill,6b546f14272a285e,9ce337bf474cacdb,"At the same time, the use or offering of AI technologies may result in new or expanded risks and liabilities, including enhanced government or regulatory scrutiny, litigation, compliance issues, ethical concerns, confidentiality, reputational harm, and security risks.",at the same time the use or offering of ai technologies may result in new or expanded risks and liabilities including enhanced government or regulatory scrutiny litigation compliance issues ethical concerns confidentiality reputational harm and security risks,,,,2024/QTR4/20241017_10-K_edgar_data_1281845_0001493152-24-041450.txt,2024,4,10-K,1281845,3,pilot_2024_10k_v1,546989de8c1f03d3,active_2021_2024,37,0.0,[],,12,Other,unknown,long,True,quarter_fill,"At the same time, the use or offering of AI technologies may result in new or expanded risks and liabilities, including enhanced government or regulatory scrutiny, litigation, compliance issues, ethical concerns, confidentiality, reputational harm, and security risks.",3,nan,,item_1a_risk_factors,exact,1.0,3,True,
labeling_batch_v1,70c36da6519df66f,20260306,quarter_diversity_fill,fc1dfa2f5d88c82d,b619ce19c7257228,"Further, market demand and acceptance of AI technologies are uncertain, and we may be unsuccessful in efforts to further incorporate AI into our processes.",further market demand and acceptance of ai technologies are uncertain and we may be unsuccessful in efforts to further incorporate ai into our processes,,,,2024/QTR4/20241017_10-K_edgar_data_1281845_0001493152-24-041450.txt,2024,4,10-K,1281845,6,pilot_2024_10k_v1,546989de8c1f03d3,active_2021_2024,24,0.0,[],,12,Other,unknown,medium,True,quarter_fill,"Further, market demand and acceptance of AI technologies are uncertain, and we may be unsuccessful in efforts to further incorporate AI into our processes.",6,nan,,item_1a_risk_factors,exact,1.0,6,True,
labeling_batch_v1,74d1445e01c67f62,20260306,quarter_diversity_fill,5a4d93d3444fc72a,d77316245e8843cb,"MSC has built an extensive customer database, which we harness via both human and artificial intelligence to target our marketing to the best prospects.",msc has built an extensive customer database which we harness via both human and artificial intelligence to target our marketing to the best prospects,,,,2024/QTR4/20241024_10-K_edgar_data_1003078_0001003078-24-000107.txt,2024,4,10-K,1003078,1,pilot_2024_10k_v1,fbeab4129c304004,active_2021_2024,24,0.0,[],,12,Other,unknown,medium,False,quarter_fill,"MSC has built an extensive customer database, which we harness via both human and artificial intelligence to target our marketing to the best prospects.",1,nan,,item_1_business,exact,1.0,1,True,
labeling_batch_v1,9bc0132047e5932a,20260306,quarter_diversity_fill,e76d9a50ad104e61,b4b9c16da403fa25,We believe our strategic alignment with leading vendors in this space will position MSC well for a future where AI technology will be integrated into many aspects of MSC's business.,we believe our strategic alignment with leading vendors in this space will position msc well for a future where ai technology will be integrated into many aspects of msc s business,,,,2024/QTR4/20241024_10-K_edgar_data_1003078_0001003078-24-000107.txt,2024,4,10-K,1003078,4,pilot_2024_10k_v1,fbeab4129c304004,active_2021_2024,31,0.0,[],,12,Other,unknown,long,True,quarter_fill,We believe our strategic alignment with leading vendors in this space will position MSC well for a future where AI technology will be integrated into many aspects of MSC s business.,4,nan,,other,exact,1.0,4,True,
labeling_batch_v1,6e0be07c32163d02,20260306,quarter_diversity_fill,564fbf7dbdfebfae,9cf23fbb2b0b35a5,"As we continue to leverage, secure, and pilot the use of AI-driven technologies, we have increased and expect to continue to increase our investments in such technologies.",as we continue to leverage secure and pilot the use of ai driven technologies we have increased and expect to continue to increase our investments in such technologies,,,,2024/QTR4/20241024_10-K_edgar_data_1003078_0001003078-24-000107.txt,2024,4,10-K,1003078,6,pilot_2024_10k_v1,fbeab4129c304004,active_2021_2024,27,0.0,[],,12,Other,unknown,long,True,quarter_fill,"As we continue to leverage, secure, and pilot the use of AI-driven technologies, we have increased and expect to continue to increase our investments in such technologies.",6,nan,,item_1a_risk_factors,exact,1.0,6,True,
labeling_batch_v1,17672cb9f90e7c7e,20260306,quarter_diversity_fill,bfa7af8c919cb616,31ea826a1743cc34,"We have begun to incorporate artificial intelligence capabilities in our product offerings and operations, and challenges with properly managing the use of artificial intelligence and machine learning could result in reputational harm, competitive harm, and legal liability, and adversely affect our results of operations, financial condition, and/or cash flows.",we have begun to incorporate artificial intelligence capabilities in our product offerings and operations and challenges with properly managing the use of artificial intelligence and machine learning could result in reputational harm competitive harm and legal liability and adversely affect our results of operations financial condition and or cash flows,,,,2024/QTR4/20241028_10-K_edgar_data_1144215_0001144215-24-000085.txt,2024,4,10-K,1144215,2,pilot_2024_10k_v1,0eecf6ab3bcd7648,active_2021_2024,49,0.0,[],,12,Other,unknown,long,True,quarter_fill,"We have begun to incorporate artificial intelligence capabilities in our product offerings and operations, and challenges with properly managing the use of artificial intelligence and machine learning could result in reputational harm, competitive harm, and legal liability, and adversely affect our results of operations, financial condition, and/or cash flows.",2,nan,,item_1a_risk_factors,exact,1.0,2,True,
labeling_batch_v1,708f6d02b93180a7,20260306,quarter_diversity_fill,144f8ad662f13faa,3ed5299622612197,"Additionally, if the content, analyses, or recommendations that AI applications assist in producing are or are alleged to be deficient, inaccurate, or biased, we could be subject to competitive risks, potential legal liability, and reputational harm, and our business, financial condition, and results of operations may be adversely affected.",additionally if the content analyses or recommendations that ai applications assist in producing are or are alleged to be deficient inaccurate or biased we could be subject to competitive risks potential legal liability and reputational harm and our business financial condition and results of operations may be adversely affected,,,,2024/QTR4/20241028_10-K_edgar_data_1144215_0001144215-24-000085.txt,2024,4,10-K,1144215,5,pilot_2024_10k_v1,0eecf6ab3bcd7648,active_2021_2024,49,0.0,[],,12,Other,unknown,long,True,quarter_fill,"Additionally, if the content, analyses, or recommendations that AI applications assist in producing are or are alleged to be deficient, inaccurate, or biased, we could be subject to competitive risks, potential legal liability, and reputational harm, and our business, financial condition, and results of operations may be adversely affected.",5,nan,,item_1a_risk_factors,exact,1.0,5,True,
labeling_batch_v1,d8007d443464fe5c,20260306,quarter_diversity_fill,633ca5847161ca12,fcccc27bb3c3a50c,Any such cybersecurity incidents related to our use of AI capabilities could adversely affect our business.,any such cybersecurity incidents related to our use of ai capabilities could adversely affect our business,,,,2024/QTR4/20241028_10-K_edgar_data_1144215_0001144215-24-000085.txt,2024,4,10-K,1144215,7,pilot_2024_10k_v1,0eecf6ab3bcd7648,active_2021_2024,16,0.0,[],,12,Other,unknown,medium,True,quarter_fill,Any such cybersecurity incidents related to our use of AI capabilities could adversely affect our business.,7,nan,,item_1a_risk_factors,exact,1.0,7,True,
labeling_batch_v1,16259216fa2cd2e2,20260306,quarter_diversity_fill,aff3da94f05eb470,80c60ed19914383b,"If we fail to keep pace with rapidly evolving AI technological developments, our competitive position and business results may be negatively impacted.",if we fail to keep pace with rapidly evolving ai technological developments our competitive position and business results may be negatively impacted,,,,2024/QTR4/20241029_10-K_edgar_data_1013237_0001013237-24-000141.txt,2024,4,10-K,1013237,10,pilot_2024_10k_v1,36298c1b4d759aac,active_2021_2024,22,0.0,[],,12,Other,unknown,medium,True,quarter_fill,"If we fail to keep pace with rapidly evolving AI technological developments, our competitive position and business results may be negatively impacted.",10,nan,,item_7_mda,exact,1.0,10,True,
labeling_batch_v1,9fa78924d46ee6cb,20260306,quarter_diversity_fill,bdc16a75cd98794c,0d3976cd9050c32d,"In addition, third parties may be able to use AI to create technology that could reduce demand for our products and services.",in addition third parties may be able to use ai to create technology that could reduce demand for our products and services,,,,2024/QTR4/20241029_10-K_edgar_data_1013237_0001013237-24-000141.txt,2024,4,10-K,1013237,13,pilot_2024_10k_v1,36298c1b4d759aac,active_2021_2024,22,0.0,[],,12,Other,unknown,medium,True,quarter_fill,"In addition, third parties may be able to use AI to create technology that could reduce demand for our products and services.",13,nan,,item_7_mda,exact,1.0,13,True,
labeling_batch_v1,38493deb18f4e330,20260306,quarter_diversity_fill,36aefc3edf3bb200,fc71ec213f3bf872,Use of AI technologies may also increase risks related to cyberattacks or other security incidents or result in a failure to protect confidential information.,use of ai technologies may also increase risks related to cyberattacks or other security incidents or result in a failure to protect confidential information,,,,2024/QTR4/20241029_10-K_edgar_data_1013237_0001013237-24-000141.txt,2024,4,10-K,1013237,17,pilot_2024_10k_v1,36298c1b4d759aac,active_2021_2024,24,0.0,[],,12,Other,unknown,medium,True,quarter_fill,Use of AI technologies may also increase risks related to cyberattacks or other security incidents or result in a failure to protect confidential information.,17,nan,,item_7_mda,exact,1.0,17,True,
labeling_batch_v1,313b596367136daf,20260306,quarter_diversity_fill,d965e2352c30b586,094ea0f31264ec33,"We are a premier developer of modeling and simulation software for drug discovery and development, including the prediction of properties of molecules utilizing both artificial intelligence AI and machine-learning technologies.",we are a premier developer of modeling and simulation software for drug discovery and development including the prediction of properties of molecules utilizing both artificial intelligence ai and machine learning technologies,,,,2024/QTR4/20241030_10-K_edgar_data_1023459_0001023459-24-000136.txt,2024,4,10-K,1023459,1,pilot_2024_10k_v1,335ed4296e949b42,active_2021_2024,30,0.0,[],,12,Other,unknown,long,False,quarter_fill,"We are a premier developer of modeling and simulation software for drug discovery and development, including the prediction of properties of molecules utilizing both artificial intelligence AI and machine-learning technologies.",1,nan,,item_1_business,exact,1.0,1,True,
labeling_batch_v1,2a54c025562c6063,20260306,quarter_diversity_fill,d5a9265796043ac6,ac2172730de5332c,"We currently offer software products for pharmaceutical research, development, and commercialization, as follows: Three simulation products that provide time-dependent results based on solving large sets of mechanistic differential equations: GastroPlus DDDPlus MembranePlus Two products that predict and analyze static properties of chemicals utilizing both AI and machine-learning technologies: ADMET Predictor MedChem Designer Seven products that are based on mechanistic, mathematical models and differential equations: DILIsym NAFLDsym ILDsym IPFsym RENAsym MITOsym OBESITYsym One product designed for modeling and simulation that allows for population analyses, rapid clinical trial data analyses, and regulatory submissions: MonolixSuite (the combination of Monolix , PKanalix , and Simulx).",we currently offer software products for pharmaceutical research development and commercialization as follows three simulation products that provide time dependent results based on solving large sets of mechanistic differential equations gastroplus dddplus membraneplus two products that predict and analyze static properties of chemicals utilizing both ai and machine learning technologies admet predictor medchem designer seven products that are based on mechanistic mathematical models and differential equations dilisym nafldsym ildsym ipfsym renasym mitosym obesitysym one product designed for modeling and simulation that allows for population analyses rapid clinical trial data analyses and regulatory submissions monolixsuite the combination of monolix pkanalix and simulx,,,,2024/QTR4/20241030_10-K_edgar_data_1023459_0001023459-24-000136.txt,2024,4,10-K,1023459,2,pilot_2024_10k_v1,335ed4296e949b42,active_2021_2024,104,0.0,[],,12,Other,unknown,long,False,quarter_fill,"SOFTWARE General We currently offer software products for pharmaceutical research, development, and commercialization, as follows: Three simulation products that provide time-dependent results based on solving large sets of mechanistic differential equations: GastroPlus DDDPlus MembranePlus Two products that predict and analyze static properties of chemicals utilizing both AI and machine-learning technologies: ADMET Predictor MedChem Designer Seven products that are based on mechanistic, mathematical models and differential equations: DILIsym NAFLDsym ILDsym IPFsym RENAsym MITOsym OBESITYsym One product designed for modeling and simulation that allows for population analyses, rapid clinical trial data analyses, and regulatory submissions: MonolixSuite (the combination of Monolix , PKanalix , and Simulx ).",2,nan,,other,exact,1.0,2,True,
labeling_batch_v1,45bb9ac08a7a4c42,20260306,quarter_diversity_fill,d7230c465daaae8f,9d4ceba89835e992,"This resulted in a completely redesigned, intuitive, and flexible platform which incorporated the proven top-rated science, advanced models, refined algorithms, and integrated machine learning ML technology that has been validated over 26 years.",this resulted in a completely redesigned intuitive and flexible platform which incorporated the proven top rated science advanced models refined algorithms and integrated machine learning ml technology that has been validated over 26 years,,,,2024/QTR4/20241030_10-K_edgar_data_1023459_0001023459-24-000136.txt,2024,4,10-K,1023459,3,pilot_2024_10k_v1,335ed4296e949b42,active_2021_2024,33,0.0,[],,12,Other,unknown,long,False,quarter_fill,"This resulted in a completely redesigned, intuitive, and flexible platform which incorporated the proven top-rated science, advanced models, refined algorithms, and integrated machine learning ML technology that has been validated over 26 years.",3,nan,,item_1_business,exact,1.0,3,True,
labeling_batch_v1,6df10678e6e1e0fd,20260306,quarter_diversity_fill,743bea01efb4d041,cfea235b632e694d,"Additionally, the rapid evolution of artificial intelligence and integration of machine learning technologies into our internal systems may intensify our cybersecurity risks and create new risks to our business, operations, and financial condition.",additionally the rapid evolution of artificial intelligence and integration of machine learning technologies into our internal systems may intensify our cybersecurity risks and create new risks to our business operations and financial condition,,,,2024/QTR4/20241030_10-K_edgar_data_1041803_0001041803-24-000044.txt,2024,4,10-K,1041803,3,pilot_2024_10k_v1,20232e2ac21c1819,active_2021_2024,33,0.0,[],,12,Other,unknown,long,True,quarter_fill,"Additionally, the rapid evolution of artificial intelligence and integration of machine learning technologies into our internal systems may intensify our cybersecurity risks and create new risks to our business, operations, and financial condition.",3,nan,,item_7_mda,exact,1.0,3,True,
labeling_batch_v1,ef63b02ae4cb4880,20260306,quarter_diversity_fill,69ca051b3bef9636,4d3c997e37637c82,Our use of artificial intelligence in our business or more rapid adoption of artificial intelligence by our competitors could result in harm to our brand and adversely affect our results of operations .,our use of artificial intelligence in our business or more rapid adoption of artificial intelligence by our competitors could result in harm to our brand and adversely affect our results of operations,,,,2024/QTR4/20241030_10-K_edgar_data_1041803_0001041803-24-000044.txt,2024,4,10-K,1041803,4,pilot_2024_10k_v1,20232e2ac21c1819,active_2021_2024,33,0.0,[],,12,Other,unknown,long,True,quarter_fill,Our use of artificial intelligence in our business or more rapid adoption of artificial intelligence by our competitors could result in harm to our brand and adversely affect our results of operations .,4,nan,,item_7_mda,exact,1.0,4,True,
labeling_batch_v1,b1e14eb63d877562,20260306,quarter_diversity_fill,75af7203065c62aa,cdf032a69e0f2c7d,"Additionally, any investments we make in AI technologies might not actually make us more efficient.",additionally any investments we make in ai technologies might not actually make us more efficient,,,,2024/QTR4/20241030_10-K_edgar_data_1041803_0001041803-24-000044.txt,2024,4,10-K,1041803,7,pilot_2024_10k_v1,20232e2ac21c1819,active_2021_2024,15,0.0,[],,12,Other,unknown,medium,True,quarter_fill,"Additionally, any investments we make in AI technologies might not actually make us more efficient.",7,nan,,item_7_mda,exact,1.0,7,True,
labeling_batch_v1,84eea7153e5af622,20260306,quarter_diversity_fill,16da72192277f54e,f4cdcf2b77b8981d,"The interpretation and application of data protection laws in the U.S. and globally, including but not limited to the General Data Protection Regulation (the GDPR), the California Consumer Privacy Act (the CCPA), China's Personal Information Protection Law PIPL and the EU AI Act, are uncertain and evolving.",the interpretation and application of data protection laws in the u s and globally including but not limited to the general data protection regulation the gdpr the california consumer privacy act the ccpa china s personal information protection law pipl and the eu ai act are uncertain and evolving,,,,2024/QTR4/20241107_10-K_edgar_data_1260221_0001260221-24-000083.txt,2024,4,10-K,1260221,1,pilot_2024_10k_v1,1cf71c0b894fbc6e,active_2021_2024,50,0.0,[],,12,Other,unknown,long,True,quarter_fill,"The interpretation and application of data protection laws in the U.S. and globally, including but not limited to the General Data Protection Regulation (the GDPR ), the California Consumer Privacy Act (the CCPA ), China s Personal Information Protection Law PIPL and the EU AI Act, are uncertain and evolving.",1,nan,,other,exact,1.0,1,True,
labeling_batch_v1,fa915073397443a7,20260306,quarter_diversity_fill,aca2b9d28a292b43,379737652b0e4d54,The rapid evolution and increased adoption of artificial intelligence AI technologies may intensify these risks.,the rapid evolution and increased adoption of artificial intelligence ai technologies may intensify these risks,,,,2024/QTR4/20241107_10-K_edgar_data_1260221_0001260221-24-000083.txt,2024,4,10-K,1260221,3,pilot_2024_10k_v1,1cf71c0b894fbc6e,active_2021_2024,15,0.0,[],,12,Other,unknown,medium,True,quarter_fill,The rapid evolution and increased adoption of artificial intelligence AI technologies may intensify these risks.,3,nan,,item_1a_risk_factors,exact,1.0,3,True,
labeling_batch_v1,281f206c9831e18d,20260306,quarter_diversity_fill,942f852025ea8429,f5381843e003a4a0,The rapid evolution and increased adoption of AI technologies may intensify our cybersecurity risks.,the rapid evolution and increased adoption of ai technologies may intensify our cybersecurity risks,,,,2024/QTR4/20241107_10-K_edgar_data_1260221_0001260221-24-000083.txt,2024,4,10-K,1260221,4,pilot_2024_10k_v1,1cf71c0b894fbc6e,active_2021_2024,14,0.0,[],,12,Other,unknown,medium,True,quarter_fill,The rapid evolution and increased adoption of AI technologies may intensify our cybersecurity risks.,4,nan,,item_1a_risk_factors,exact,1.0,4,True,
labeling_batch_v1,1069c59f19e6d217,20260306,quarter_diversity_fill,b20fd8e21c06b400,3ff182b4ca3bbb41,"In addition, new technologies, such as artificial intelligence, may present new technological risks or vulnerabilities.",in addition new technologies such as artificial intelligence may present new technological risks or vulnerabilities,,,,2024/QTR4/20241112_10-K_edgar_data_100493_0000100493-24-000119.txt,2024,4,10-K,100493,2,pilot_2024_10k_v1,3433b4c00d46e789,active_2021_2024,15,0.0,[],,12,Other,unknown,medium,True,quarter_fill,"In addition, new technologies, such as artificial intelligence, may present new technological risks or vulnerabilities.",2,nan,,item_1a_risk_factors,exact,1.0,2,True,
labeling_batch_v1,703392a7a93ad117,20260306,quarter_diversity_fill,74f5759b1ed12777,00828b3b63e3c083,"If we fail to achieve our objectives, to keep pace with technological changes including the development of artificial intelligence and machine learning, or to provide high quality hardware and software products, solutions, and services, we may lose business or experience price erosion and correspondingly lower sales and margins.",if we fail to achieve our objectives to keep pace with technological changes including the development of artificial intelligence and machine learning or to provide high quality hardware and software products solutions and services we may lose business or experience price erosion and correspondingly lower sales and margins,,,,2024/QTR4/20241112_10-K_edgar_data_1024478_0001024478-24-000107.txt,2024,4,10-K,1024478,1,pilot_2024_10k_v1,09aaa00d250409e9,active_2021_2024,48,0.0,[],,12,Other,unknown,long,True,quarter_fill,"If we fail to achieve our objectives, to keep pace with technological changes including the development of artificial intelligence and machine learning, or to provide high quality hardware and software products, solutions, and services, we may lose business or experience price erosion and correspondingly lower sales and margins.",1,nan,,item_1a_risk_factors,exact,1.0,1,True,
labeling_batch_v1,f7e27ca89aa43046,20260306,quarter_diversity_fill,da0103c067ea2570,8207338de9bee427,"If we are not able to anticipate, identify, develop, and market products that respond to changes in customer preferences and emerging technological and broader industry trends, including the development of artificial intelligence and machine learning, demand for our products could decline.",if we are not able to anticipate identify develop and market products that respond to changes in customer preferences and emerging technological and broader industry trends including the development of artificial intelligence and machine learning demand for our products could decline,,,,2024/QTR4/20241112_10-K_edgar_data_1024478_0001024478-24-000107.txt,2024,4,10-K,1024478,2,pilot_2024_10k_v1,09aaa00d250409e9,active_2021_2024,41,0.0,[],,12,Other,unknown,long,True,quarter_fill,"If we are not able to anticipate, identify, develop, and market products that respond to changes in customer preferences and emerging technological and broader industry trends, including the development of artificial intelligence and machine learning, demand for our products could decline.",2,nan,,item_1a_risk_factors,exact,1.0,2,True,
labeling_batch_v1,2d6d2dad24c86c1b,20260306,quarter_diversity_fill,04ae3d206103e05d,8d389996ae67d3ed,"We see converging megatrends including digitization and artificial intelligence, energy transition and sustainability, shifting demographics, and an increased need for resiliency.",we see converging megatrends including digitization and artificial intelligence energy transition and sustainability shifting demographics and an increased need for resiliency,,,,2024/QTR4/20241112_10-K_edgar_data_1024478_0001024478-24-000107.txt,2024,4,10-K,1024478,3,pilot_2024_10k_v1,09aaa00d250409e9,active_2021_2024,21,0.0,[],,12,Other,unknown,medium,False,quarter_fill,"We see converging megatrends including digitization and artificial intelligence, energy transition and sustainability, shifting demographics, and an increased need for resiliency.",3,nan,,item_7_mda,exact,1.0,3,True,
labeling_batch_v1,ce3dc00ff0034739,20260306,quarter_diversity_fill,b8dc4f6bac4034a0,a948973a612472fe,This involves sophisticated development of intelligence and machine learning algorithms which derive meaningful information from the raw data obtained by our sensor.,this involves sophisticated development of intelligence and machine learning algorithms which derive meaningful information from the raw data obtained by our sensor,,,,2024/QTR4/20241114_10-K_edgar_data_1074828_0001654954-24-014480.txt,2024,4,10-K,1074828,3,pilot_2024_10k_v1,ddd527c3d6fa3048,active_2021_2024,22,0.0,[],,12,Other,unknown,medium,False,quarter_fill,This involves sophisticated development of intelligence and machine learning algorithms which derive meaningful information from the raw data obtained by our sensor.,3,nan,,item_1_business,exact,1.0,3,True,
labeling_batch_v1,cb9347e7d69630e8,20260306,quarter_diversity_fill,eb56e926107a23ea,8b78b1b9274229e6,These algorithms are developed through the utilization of intelligence and machine learning by means of training various models.,these algorithms are developed through the utilization of intelligence and machine learning by means of training various models,,,,2024/QTR4/20241114_10-K_edgar_data_1074828_0001654954-24-014480.txt,2024,4,10-K,1074828,4,pilot_2024_10k_v1,ddd527c3d6fa3048,active_2021_2024,18,0.0,[],,12,Other,unknown,medium,False,quarter_fill,These algorithms are developed through the utilization of intelligence and machine learning by means of training various models.,4,nan,,item_1_business,exact,1.0,4,True,
labeling_batch_v1,1e386b12ad7a4b0c,20260306,quarter_diversity_fill,07c34a8e945a5789,6d70b94b211bc6ca,"Results from a study titled, Novel data preprocessing techniques in an expanded dataset improve machine learning model accuracy for a non-invasive blood glucose monitor.",results from a study titled novel data preprocessing techniques in an expanded dataset improve machine learning model accuracy for a non invasive blood glucose monitor,,,,2024/QTR4/20241114_10-K_edgar_data_1074828_0001654954-24-014480.txt,2024,4,10-K,1074828,9,pilot_2024_10k_v1,ddd527c3d6fa3048,active_2021_2024,24,0.0,[],,12,Other,unknown,medium,False,quarter_fill,"Results from a study titled, Novel data preprocessing techniques in an expanded dataset improve machine learning model accuracy for a non-invasive blood glucose monitor.",9,nan,,item_1_business,exact,1.0,9,True,
labeling_batch_v1,3f3b36c1e77ea6f4,20260306,quarter_diversity_fill,4a57142986d53242,3d5aec763fe54df7,F5 is leveraging AI to accelerate the strength of both our current and future offerings.,f5 is leveraging ai to accelerate the strength of both our current and future offerings,,,,2024/QTR4/20241118_10-K_edgar_data_1048695_0001048695-24-000185.txt,2024,4,10-K,1048695,3,pilot_2024_10k_v1,3575c381a3233bfb,active_2021_2024,15,0.0,[],,12,Other,unknown,medium,True,quarter_fill,F5 is leveraging AI to accelerate the strength of both our current and future offerings.,3,nan,,item_1_business,exact,1.0,2,True,
labeling_batch_v1,fb140caa6d93e088,20260306,quarter_diversity_fill,7ee76409a5f3c861,4dd72611cd3892f7,"These development opportunities are available through live employee events like Technology Days dedicated to exploring new ideas, such as Generative AI.",these development opportunities are available through live employee events like technology days dedicated to exploring new ideas such as generative ai,,,,2024/QTR4/20241118_10-K_edgar_data_1048695_0001048695-24-000185.txt,2024,4,10-K,1048695,12,pilot_2024_10k_v1,3575c381a3233bfb,active_2021_2024,21,0.0,[],,12,Other,unknown,medium,True,quarter_fill,"These development opportunities are available through live employee events like Technology Days dedicated to exploring new ideas, such as Generative AI.",12,nan,,item_1_business,exact,1.0,11,True,
labeling_batch_v1,55981c2006d55044,20260306,quarter_diversity_fill,76203de0f851283c,475b0501d5fdd355,"AI presents risks, challenges, and potential unintended consequences that could affect our and our customers adoption and use of this technology.",ai presents risks challenges and potential unintended consequences that could affect our and our customers adoption and use of this technology,,,,2024/QTR4/20241118_10-K_edgar_data_1048695_0001048695-24-000185.txt,2024,4,10-K,1048695,17,pilot_2024_10k_v1,3575c381a3233bfb,active_2021_2024,21,0.0,[],,12,Other,unknown,medium,True,quarter_fill,"AI presents risks, challenges, and potential unintended consequences that could affect our and our customers adoption and use of this technology.",17,nan,,item_1a_risk_factors,exact,1.0,15,True,
labeling_batch_v1,c4ff077f09c627e3,20260306,quarter_diversity_fill,0445e440354bb868,d0fdde7a7daa26ce,The AI-related legal and regulatory landscape remains uncertain and may be inconsistent from jurisdiction to jurisdiction.,the ai related legal and regulatory landscape remains uncertain and may be inconsistent from jurisdiction to jurisdiction,,,,2024/QTR4/20241118_10-K_edgar_data_1048695_0001048695-24-000185.txt,2024,4,10-K,1048695,21,pilot_2024_10k_v1,3575c381a3233bfb,active_2021_2024,16,0.0,[],,12,Other,unknown,medium,True,quarter_fill,The AI-related legal and regulatory landscape remains uncertain and may be inconsistent from jurisdiction to jurisdiction.,21,nan,,item_1a_risk_factors,exact,1.0,19,True,
